subj_id,qual_col,measure,row,Name,TextResp1,TextResp2,correctPermissive1,correctPermissive2
R_bjv98vU4STp6zQx,NameResp_TEXT(56),NameResp_TEXT,56,phone,people eating,people eating,0,0
R_9KB1XzOy6rP7O1D,NameResp_TEXT(56),NameResp_TEXT,56,phone,bed,bed,0,0
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(56),NameResp_TEXT,56,phone,,,0,0
R_eDMsuefXH4Nvbhz,NameResp_TEXT(56),NameResp_TEXT,56,phone,,,0,0
R_cGTSCS88UP99f0x,NameResp_TEXT(56),NameResp_TEXT,56,phone,small pot,small pot,0,0
R_6ujqTETwTzRExX7,NameResp_TEXT(56),NameResp_TEXT,56,phone,a building,a building,0,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(56),NameResp_TEXT,56,phone,,,0,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(56),NameResp_TEXT,56,phone,,,0,0
R_0ih7r0MXsn7mCSV,NameResp_TEXT(56),NameResp_TEXT,56,phone,,,0,0
R_aWcEn0nidpymQER,NameResp_TEXT(56),NameResp_TEXT,56,phone,people eating dinner,people eating dinner,0,0
R_9FZPEV6r7ezLOSN,NameResp_TEXT(56),NameResp_TEXT,56,phone,fireplace,fireplace,0,0
R_6zhc96D1g2EpM2h,NameResp_TEXT(56),NameResp_TEXT,56,phone,two people eating dinner at a table,two people eating dinner at a table,0,0
R_2a6HPCAFPrB4mIR,NameResp_TEXT(56),NameResp_TEXT,56,phone,,,0,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,,,0,0
R_0NWkLPKVngfskaV,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,,,0,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,,,0,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,,,0,0
R_5uoQgdmI1psnW97,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,,,0,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,a face,a face,0,0
R_03dyKKqahwimd1z,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,face,face,0,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,man's face,man's face,0,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,,,0,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,,,0,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,child in winter clothes,child in winter clothes,0,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,bear,bear,0,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,,,0,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,Face,Face,0,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,,,0,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,"a face, two eyes a nose and mouth looking to the left","a face, two eyes a nose and mouth looking to the left",0,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,,,0,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,,,0,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,an eye,an eye,0,0
R_81i04UQTtFxOXlz,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,,,0,0
R_aflUaQ1v901DTZb,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,,,0,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,,,0,0
R_9movxfJr3JHx4c5,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,crowd,crowd,0,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,,,0,0
R_7Os34FuyUOKUtAV,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,,,0,0
R_6tIMcOQsORkQnuB,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,,,0,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,Eyes in the darkness,Eyes in the darkness,0,0
R_cAPsFbVcU6FKEpT,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,eyes,eyes,0,0
R_cO0dBs5ofX0BOpT,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,,,0,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,people,people,0,0
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,,,0,0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,,,0,0
R_9KSFfd62afsuieF,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,carriage,carriage,0,0
R_02GRIQd5MDRenPf,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,face,face,0,0
R_bjv98vU4STp6zQx,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,,,0,0
R_9KB1XzOy6rP7O1D,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,jester,jester,0,0
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,,,0,0
R_eDMsuefXH4Nvbhz,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,,,0,0
R_cGTSCS88UP99f0x,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,cyclops,cyclops,0,0
R_6ujqTETwTzRExX7,NameResp_TEXT(57),NameResp_TEXT,57,teddybear, a face, a face,0,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,Half a face,Half a face,0,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,,,0,0
R_0ih7r0MXsn7mCSV,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,,,0,0
R_aWcEn0nidpymQER,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,cyclops ,cyclops ,0,0
R_9FZPEV6r7ezLOSN,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,people watching,people watching,0,0
R_6zhc96D1g2EpM2h,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,people lined up,people lined up,0,0
R_2a6HPCAFPrB4mIR,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,,,0,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoe,shoe,1,1
R_0NWkLPKVngfskaV,NameResp_TEXT(58),NameResp_TEXT,58,shoe,face,face,0,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoe,shoe,1,1
R_1TCKelAGYh94Ppr,NameResp_TEXT(58),NameResp_TEXT,58,shoe,,,0,0
R_5uoQgdmI1psnW97,NameResp_TEXT(58),NameResp_TEXT,58,shoe,,,0,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(58),NameResp_TEXT,58,shoe,,,0,0
R_03dyKKqahwimd1z,NameResp_TEXT(58),NameResp_TEXT,58,shoe,sneaker,sneaker,1,1
R_4I5pqYdhVgOKFKd,NameResp_TEXT(58),NameResp_TEXT,58,shoe,,,0,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(58),NameResp_TEXT,58,shoe,,,0,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(58),NameResp_TEXT,58,shoe,,,0,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(58),NameResp_TEXT,58,shoe,,,0,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoe,shoe,1,1
R_eFBfDt4acLjjVQh,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoe,shoe,1,1
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(58),NameResp_TEXT,58,shoe,,,0,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoe,shoe,1,1
R_9NNGTs03HOOrLhz,NameResp_TEXT(58),NameResp_TEXT,58,shoe,"half drawn snoopy, a shoe, a smiley face","half drawn snoopy, a shoe, a smiley face",0,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoe,shoe,1,1
R_8hQIw8oM3sZtlUV,NameResp_TEXT(58),NameResp_TEXT,58,shoe,,,0,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoe,shoe,1,1
R_81i04UQTtFxOXlz,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoe,a shoe in a park,1,1
R_aflUaQ1v901DTZb,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoe,shoe,1,1
R_8cU5NCG2ysTIeFf,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoe,shoe,1,1
R_9movxfJr3JHx4c5,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shadow,shadow,0,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoe,shoe,1,1
R_7Os34FuyUOKUtAV,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoe,shoe,1,1
R_6tIMcOQsORkQnuB,NameResp_TEXT(58),NameResp_TEXT,58,shoe,,,0,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoes,shoes,1,1
R_cAPsFbVcU6FKEpT,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoe,tennis shoe/tree/leaves,1,1
R_cO0dBs5ofX0BOpT,NameResp_TEXT(58),NameResp_TEXT,58,shoe,face,face,0,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoe,shoe,1,1
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoe,Tennis Shoe ,1,1
R_0cuIBoqJYSnYnLT,NameResp_TEXT(58),NameResp_TEXT,58,shoe,,,0,0
R_9KSFfd62afsuieF,NameResp_TEXT(58),NameResp_TEXT,58,shoe,smiley face,smiley face,0,0
R_02GRIQd5MDRenPf,NameResp_TEXT(58),NameResp_TEXT,58,shoe,cat,cat,0,0
R_bjv98vU4STp6zQx,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoe,shoe,1,1
R_9KB1XzOy6rP7O1D,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoe,shoe,1,1
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoe ,shoe ,0,1
R_eDMsuefXH4Nvbhz,NameResp_TEXT(58),NameResp_TEXT,58,shoe,,,0,0
R_cGTSCS88UP99f0x,NameResp_TEXT(58),NameResp_TEXT,58,shoe,birds ,birds ,0,0
R_6ujqTETwTzRExX7,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoe,a shoe,1,1
R_1NfgfYV1GvFsWiN,NameResp_TEXT(58),NameResp_TEXT,58,shoe,,,0,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(58),NameResp_TEXT,58,shoe,,,0,0
R_0ih7r0MXsn7mCSV,NameResp_TEXT(58),NameResp_TEXT,58,shoe,,,0,0
R_aWcEn0nidpymQER,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoe,shoe,1,1
R_9FZPEV6r7ezLOSN,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoe,shoe,1,1
R_6zhc96D1g2EpM2h,NameResp_TEXT(58),NameResp_TEXT,58,shoe,deer or dogs laying down,deer or dogs laying down,0,0
R_2a6HPCAFPrB4mIR,NameResp_TEXT(58),NameResp_TEXT,58,shoe,,,0,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(59),NameResp_TEXT,59,bottle,,,0,0
R_0NWkLPKVngfskaV,NameResp_TEXT(59),NameResp_TEXT,59,bottle,dog,dog,0,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(59),NameResp_TEXT,59,bottle,,,0,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(59),NameResp_TEXT,59,bottle,,,0,0
R_5uoQgdmI1psnW97,NameResp_TEXT(59),NameResp_TEXT,59,bottle,a bear,a bear,0,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(59),NameResp_TEXT,59,bottle,something holding a laser gun,something holding a laser gun,0,0
R_03dyKKqahwimd1z,NameResp_TEXT(59),NameResp_TEXT,59,bottle,,,0,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(59),NameResp_TEXT,59,bottle,dog,dog,0,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(59),NameResp_TEXT,59,bottle,dont know,dont know,0,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(59),NameResp_TEXT,59,bottle,,,0,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(59),NameResp_TEXT,59,bottle,lab,lab,0,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(59),NameResp_TEXT,59,bottle,a forest,a forest,0,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(59),NameResp_TEXT,59,bottle,dog,dog,0,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(59),NameResp_TEXT,59,bottle,,,0,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(59),NameResp_TEXT,59,bottle,lantern,lantern,0,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(59),NameResp_TEXT,59,bottle,Whites taking over the blacks,Whites taking over the blacks,0,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(59),NameResp_TEXT,59,bottle,,,0,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(59),NameResp_TEXT,59,bottle,microscope,microscope,0,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(59),NameResp_TEXT,59,bottle,science,science,0,0
R_81i04UQTtFxOXlz,NameResp_TEXT(59),NameResp_TEXT,59,bottle,,,0,0
R_aflUaQ1v901DTZb,NameResp_TEXT(59),NameResp_TEXT,59,bottle,,,0,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(59),NameResp_TEXT,59,bottle,microscope,microscope,0,0
R_9movxfJr3JHx4c5,NameResp_TEXT(59),NameResp_TEXT,59,bottle,,,0,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(59),NameResp_TEXT,59,bottle,,,0,0
R_7Os34FuyUOKUtAV,NameResp_TEXT(59),NameResp_TEXT,59,bottle,wolf,wolf,0,0
R_6tIMcOQsORkQnuB,NameResp_TEXT(59),NameResp_TEXT,59,bottle,a dog,a dog,0,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(59),NameResp_TEXT,59,bottle,Guy flicking someone off,Guy flicking someone off,0,0
R_cAPsFbVcU6FKEpT,NameResp_TEXT(59),NameResp_TEXT,59,bottle,,,0,0
R_cO0dBs5ofX0BOpT,NameResp_TEXT(59),NameResp_TEXT,59,bottle,forrest,forrest,0,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(59),NameResp_TEXT,59,bottle,trees,trees,0,0
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(59),NameResp_TEXT,59,bottle,,,0,0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(59),NameResp_TEXT,59,bottle,dog,dog,0,0
R_9KSFfd62afsuieF,NameResp_TEXT(59),NameResp_TEXT,59,bottle,,,0,0
R_02GRIQd5MDRenPf,NameResp_TEXT(59),NameResp_TEXT,59,bottle,bear,bear,0,0
R_bjv98vU4STp6zQx,NameResp_TEXT(59),NameResp_TEXT,59,bottle,,,0,0
R_9KB1XzOy6rP7O1D,NameResp_TEXT(59),NameResp_TEXT,59,bottle,dog,dog,0,0
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(59),NameResp_TEXT,59,bottle,,,0,0
R_eDMsuefXH4Nvbhz,NameResp_TEXT(59),NameResp_TEXT,59,bottle,,,0,0
R_cGTSCS88UP99f0x,NameResp_TEXT(59),NameResp_TEXT,59,bottle,drill,drill,0,0
R_6ujqTETwTzRExX7,NameResp_TEXT(59),NameResp_TEXT,59,bottle,,,0,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(59),NameResp_TEXT,59,bottle,,,0,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(59),NameResp_TEXT,59,bottle,,,0,0
R_0ih7r0MXsn7mCSV,NameResp_TEXT(59),NameResp_TEXT,59,bottle,A lion,A lion,0,0
R_aWcEn0nidpymQER,NameResp_TEXT(59),NameResp_TEXT,59,bottle,dog,dog,0,0
R_9FZPEV6r7ezLOSN,NameResp_TEXT(59),NameResp_TEXT,59,bottle,,,0,0
R_6zhc96D1g2EpM2h,NameResp_TEXT(59),NameResp_TEXT,59,bottle,face with eye,face with eye,0,0
R_2a6HPCAFPrB4mIR,NameResp_TEXT(59),NameResp_TEXT,59,bottle,,,0,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,bunny,bunny,1,0
R_0NWkLPKVngfskaV,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,bunny,bunny,1,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,castle,castle,0,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,,,0,0
R_5uoQgdmI1psnW97,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,rabbit,a rabbit,0,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,,,0,0
R_03dyKKqahwimd1z,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,rabbit,Rabbit,0,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,leaf,leaf,0,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,,,0,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,bunny,bunny,1,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,rabbit,rabbit,1,1
R_4T9SzDwjzOtlmrX,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,bunny,bunny,1,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,bunny,bunny,1,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,rabbit,Rabbit,0,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,rabbit,rabbit,1,1
R_9NNGTs03HOOrLhz,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,The picture reminds me of the one picture of the face and the word liar. In this picture there's a face with glasses,The picture reminds me of the one picture of the face and the word liar. In this picture there's a face with glasses,0,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,rabbit,rabbit,1,1
R_8hQIw8oM3sZtlUV,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,rabbit,rabbit,1,1
R_dbuBKRXlnjouSRD,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,rabbit,rabbit,1,1
R_81i04UQTtFxOXlz,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,rabbit,a rabbit,0,0
R_aflUaQ1v901DTZb,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,bunny,bunny,1,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,rabbit,rabbit,1,1
R_9movxfJr3JHx4c5,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,water,water,0,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,rabbit,rabbit,1,1
R_7Os34FuyUOKUtAV,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,rabbit,rabbit,1,1
R_6tIMcOQsORkQnuB,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,rabbit,a rabbit,0,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,rabbit,rabbit,1,1
R_cAPsFbVcU6FKEpT,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,rabbit,rabbit,1,1
R_cO0dBs5ofX0BOpT,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,rabbit,rabbit,1,1
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,rabbit,rabbit,1,1
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,,,0,0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,,,0,0
R_9KSFfd62afsuieF,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,clouds,clouds,0,0
R_02GRIQd5MDRenPf,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,rabbit,rabbut,0,0
R_bjv98vU4STp6zQx,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,,,0,0
R_9KB1XzOy6rP7O1D,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,rabbit,rabbit,1,1
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,bunny,bunny,1,0
R_eDMsuefXH4Nvbhz,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,,,0,0
R_cGTSCS88UP99f0x,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,moth,moth,0,0
R_6ujqTETwTzRExX7,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,man on horse,man on horse,0,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,rabbit,Bunny/Rabbit,0,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,,,0,0
R_0ih7r0MXsn7mCSV,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,,,0,0
R_aWcEn0nidpymQER,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,rabbit,rabbit,1,1
R_9FZPEV6r7ezLOSN,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,bunny,bunny,1,0
R_6zhc96D1g2EpM2h,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,rabbit,rabbit,1,1
R_2a6HPCAFPrB4mIR,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,rabbit,rabbit,1,1
R_8nQqGUmR9MT1CTP,NameResp_TEXT(61),NameResp_TEXT,61,lamp,,,0,0
R_0NWkLPKVngfskaV,NameResp_TEXT(61),NameResp_TEXT,61,lamp,,,0,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(61),NameResp_TEXT,61,lamp,bat,bat,0,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(61),NameResp_TEXT,61,lamp,,,0,0
R_5uoQgdmI1psnW97,NameResp_TEXT(61),NameResp_TEXT,61,lamp,lamp,a desk lamp and door,0,1
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(61),NameResp_TEXT,61,lamp,"a city, buildings","a city, buildings",0,0
R_03dyKKqahwimd1z,NameResp_TEXT(61),NameResp_TEXT,61,lamp,wall,wall,0,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(61),NameResp_TEXT,61,lamp,,,0,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(61),NameResp_TEXT,61,lamp,,,0,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(61),NameResp_TEXT,61,lamp,lamp,lamp,1,1
R_9KLkobZ9kYZSzYh,NameResp_TEXT(61),NameResp_TEXT,61,lamp,city,city,0,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(61),NameResp_TEXT,61,lamp,building,building,0,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(61),NameResp_TEXT,61,lamp,lamp,lamp,1,1
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(61),NameResp_TEXT,61,lamp,City Street,City Street,0,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(61),NameResp_TEXT,61,lamp,lamp,lamp,1,1
R_9NNGTs03HOOrLhz,NameResp_TEXT(61),NameResp_TEXT,61,lamp,a balancer,a balancer,0,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(61),NameResp_TEXT,61,lamp,,,0,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(61),NameResp_TEXT,61,lamp,,,0,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(61),NameResp_TEXT,61,lamp,lamp,lamp,1,1
R_81i04UQTtFxOXlz,NameResp_TEXT(61),NameResp_TEXT,61,lamp,a man riding a bike ,a man riding a bike ,0,0
R_aflUaQ1v901DTZb,NameResp_TEXT(61),NameResp_TEXT,61,lamp,lamp,lamp in a room,0,1
R_8cU5NCG2ysTIeFf,NameResp_TEXT(61),NameResp_TEXT,61,lamp,lamp,"lamp, bookcase",0,1
R_9movxfJr3JHx4c5,NameResp_TEXT(61),NameResp_TEXT,61,lamp,house,house,0,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(61),NameResp_TEXT,61,lamp,skyscraper,skyscraper,0,0
R_7Os34FuyUOKUtAV,NameResp_TEXT(61),NameResp_TEXT,61,lamp,tree,tree,0,0
R_6tIMcOQsORkQnuB,NameResp_TEXT(61),NameResp_TEXT,61,lamp,a tall building,a tall building,0,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(61),NameResp_TEXT,61,lamp,Venice,Venice,0,0
R_cAPsFbVcU6FKEpT,NameResp_TEXT(61),NameResp_TEXT,61,lamp,highrise apartments,highrise apartments,0,0
R_cO0dBs5ofX0BOpT,NameResp_TEXT(61),NameResp_TEXT,61,lamp,building,building,0,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(61),NameResp_TEXT,61,lamp,buildings,buildings,0,0
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(61),NameResp_TEXT,61,lamp,"A room with a lamp, shelving, and door with a window on the left side of the photo","A room with a lamp, shelving, and door with a window on the left side of the photo",0,0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(61),NameResp_TEXT,61,lamp,,,0,0
R_9KSFfd62afsuieF,NameResp_TEXT(61),NameResp_TEXT,61,lamp,living room,living room,0,0
R_02GRIQd5MDRenPf,NameResp_TEXT(61),NameResp_TEXT,61,lamp,house,house,0,0
R_bjv98vU4STp6zQx,NameResp_TEXT(61),NameResp_TEXT,61,lamp,,,0,0
R_9KB1XzOy6rP7O1D,NameResp_TEXT(61),NameResp_TEXT,61,lamp,ship,ship,0,0
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(61),NameResp_TEXT,61,lamp,bookshelf ,bookshelf ,0,0
R_eDMsuefXH4Nvbhz,NameResp_TEXT(61),NameResp_TEXT,61,lamp,,,0,0
R_cGTSCS88UP99f0x,NameResp_TEXT(61),NameResp_TEXT,61,lamp,,,0,0
R_6ujqTETwTzRExX7,NameResp_TEXT(61),NameResp_TEXT,61,lamp,constructing a building in the city,constructing a building in the city,0,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(61),NameResp_TEXT,61,lamp,,,0,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(61),NameResp_TEXT,61,lamp,lamp,lamp,1,1
R_0ih7r0MXsn7mCSV,NameResp_TEXT(61),NameResp_TEXT,61,lamp,,,0,0
R_aWcEn0nidpymQER,NameResp_TEXT(61),NameResp_TEXT,61,lamp,house,house,0,0
R_9FZPEV6r7ezLOSN,NameResp_TEXT(61),NameResp_TEXT,61,lamp,,,0,0
