subj_id,qual_col,TextResp,measure,row,Name
R_cO0dBs5ofX0BOpT,NameResp_TEXT(54),,NameResp_TEXT,54,dog
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(54),dog,NameResp_TEXT,54,dog
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(54),,NameResp_TEXT,54,dog
R_0cuIBoqJYSnYnLT,NameResp_TEXT(54),dog,NameResp_TEXT,54,dog
R_9KSFfd62afsuieF,NameResp_TEXT(54),bear,NameResp_TEXT,54,dog
R_02GRIQd5MDRenPf,NameResp_TEXT(54),dog,NameResp_TEXT,54,dog
R_bjv98vU4STp6zQx,NameResp_TEXT(54),dog,NameResp_TEXT,54,dog
R_9KB1XzOy6rP7O1D,NameResp_TEXT(54),,NameResp_TEXT,54,dog
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(54),,NameResp_TEXT,54,dog
R_eDMsuefXH4Nvbhz,NameResp_TEXT(54),,NameResp_TEXT,54,dog
R_cGTSCS88UP99f0x,NameResp_TEXT(54),geckos,NameResp_TEXT,54,dog
R_6ujqTETwTzRExX7,NameResp_TEXT(54),Cow,NameResp_TEXT,54,dog
R_1NfgfYV1GvFsWiN,NameResp_TEXT(54),Dog,NameResp_TEXT,54,dog
R_0TiNGME0OVqJO3H,NameResp_TEXT(54),,NameResp_TEXT,54,dog
R_0ih7r0MXsn7mCSV,NameResp_TEXT(54),,NameResp_TEXT,54,dog
R_aWcEn0nidpymQER,NameResp_TEXT(54),dog ,NameResp_TEXT,54,dog
R_9FZPEV6r7ezLOSN,NameResp_TEXT(54),mouse,NameResp_TEXT,54,dog
R_6zhc96D1g2EpM2h,NameResp_TEXT(54),dog,NameResp_TEXT,54,dog
R_2a6HPCAFPrB4mIR,NameResp_TEXT(54),,NameResp_TEXT,54,dog
R_8nQqGUmR9MT1CTP,NameResp_TEXT(55),,NameResp_TEXT,55,basket
R_0NWkLPKVngfskaV,NameResp_TEXT(55),stove,NameResp_TEXT,55,basket
R_2tvsWbcRX5R84ap,NameResp_TEXT(55),lizard,NameResp_TEXT,55,basket
R_1TCKelAGYh94Ppr,NameResp_TEXT(55),,NameResp_TEXT,55,basket
R_5uoQgdmI1psnW97,NameResp_TEXT(55),,NameResp_TEXT,55,basket
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(55),,NameResp_TEXT,55,basket
R_03dyKKqahwimd1z,NameResp_TEXT(55),dog,NameResp_TEXT,55,basket
R_4I5pqYdhVgOKFKd,NameResp_TEXT(55),,NameResp_TEXT,55,basket
R_1EWCq1k7UFauhNj,NameResp_TEXT(55),,NameResp_TEXT,55,basket
R_81xh6ldt0VxOPHL,NameResp_TEXT(55),,NameResp_TEXT,55,basket
R_9KLkobZ9kYZSzYh,NameResp_TEXT(55),rug and basket,NameResp_TEXT,55,basket
R_4T9SzDwjzOtlmrX,NameResp_TEXT(55),,NameResp_TEXT,55,basket
R_eFBfDt4acLjjVQh,NameResp_TEXT(55),four leaf clover,NameResp_TEXT,55,basket
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(55),frog on a lilipad,NameResp_TEXT,55,basket
R_3jv8dkv5pkIe4f3,NameResp_TEXT(55),,NameResp_TEXT,55,basket
R_9NNGTs03HOOrLhz,NameResp_TEXT(55),Dia de Los Muertos ,NameResp_TEXT,55,basket
R_9QAIH8o5XKYkAFD,NameResp_TEXT(55),,NameResp_TEXT,55,basket
R_8hQIw8oM3sZtlUV,NameResp_TEXT(55),,NameResp_TEXT,55,basket
R_dbuBKRXlnjouSRD,NameResp_TEXT(55),Texas,NameResp_TEXT,55,basket
R_81i04UQTtFxOXlz,NameResp_TEXT(55),a ghost ,NameResp_TEXT,55,basket
R_aflUaQ1v901DTZb,NameResp_TEXT(55),,NameResp_TEXT,55,basket
R_8cU5NCG2ysTIeFf,NameResp_TEXT(55),dinosaur,NameResp_TEXT,55,basket
R_9movxfJr3JHx4c5,NameResp_TEXT(55),dead frog,NameResp_TEXT,55,basket
R_6zZuvVsaXiYicmh,NameResp_TEXT(55),,NameResp_TEXT,55,basket
R_7Os34FuyUOKUtAV,NameResp_TEXT(55),angel,NameResp_TEXT,55,basket
R_6tIMcOQsORkQnuB,NameResp_TEXT(55),,NameResp_TEXT,55,basket
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(55),lizard,NameResp_TEXT,55,basket
R_cAPsFbVcU6FKEpT,NameResp_TEXT(55),,NameResp_TEXT,55,basket
R_cO0dBs5ofX0BOpT,NameResp_TEXT(55),worker,NameResp_TEXT,55,basket
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(55),person on floor,NameResp_TEXT,55,basket
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(55),Farm ,NameResp_TEXT,55,basket
R_0cuIBoqJYSnYnLT,NameResp_TEXT(55),frog,NameResp_TEXT,55,basket
R_9KSFfd62afsuieF,NameResp_TEXT(55),iguana,NameResp_TEXT,55,basket
R_02GRIQd5MDRenPf,NameResp_TEXT(55),elephant,NameResp_TEXT,55,basket
R_bjv98vU4STp6zQx,NameResp_TEXT(55),,NameResp_TEXT,55,basket
R_9KB1XzOy6rP7O1D,NameResp_TEXT(55),frog,NameResp_TEXT,55,basket
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(55),,NameResp_TEXT,55,basket
R_eDMsuefXH4Nvbhz,NameResp_TEXT(55),,NameResp_TEXT,55,basket
R_cGTSCS88UP99f0x,NameResp_TEXT(55),man laying on the ground,NameResp_TEXT,55,basket
R_6ujqTETwTzRExX7,NameResp_TEXT(55),man with helmet,NameResp_TEXT,55,basket
R_1NfgfYV1GvFsWiN,NameResp_TEXT(55),,NameResp_TEXT,55,basket
R_0TiNGME0OVqJO3H,NameResp_TEXT(55),,NameResp_TEXT,55,basket
R_0ih7r0MXsn7mCSV,NameResp_TEXT(55),a bug,NameResp_TEXT,55,basket
R_aWcEn0nidpymQER,NameResp_TEXT(55),soldier ,NameResp_TEXT,55,basket
R_9FZPEV6r7ezLOSN,NameResp_TEXT(55),flowers,NameResp_TEXT,55,basket
R_6zhc96D1g2EpM2h,NameResp_TEXT(55),someone sleeping,NameResp_TEXT,55,basket
R_2a6HPCAFPrB4mIR,NameResp_TEXT(55),,NameResp_TEXT,55,basket
R_8nQqGUmR9MT1CTP,NameResp_TEXT(56),,NameResp_TEXT,56,phone
R_0NWkLPKVngfskaV,NameResp_TEXT(56),band,NameResp_TEXT,56,phone
R_2tvsWbcRX5R84ap,NameResp_TEXT(56),,NameResp_TEXT,56,phone
R_1TCKelAGYh94Ppr,NameResp_TEXT(56),,NameResp_TEXT,56,phone
R_5uoQgdmI1psnW97,NameResp_TEXT(56),,NameResp_TEXT,56,phone
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(56),,NameResp_TEXT,56,phone
R_03dyKKqahwimd1z,NameResp_TEXT(56),chess table,NameResp_TEXT,56,phone
R_4I5pqYdhVgOKFKd,NameResp_TEXT(56),,NameResp_TEXT,56,phone
R_1EWCq1k7UFauhNj,NameResp_TEXT(56),,NameResp_TEXT,56,phone
R_81xh6ldt0VxOPHL,NameResp_TEXT(56),,NameResp_TEXT,56,phone
R_9KLkobZ9kYZSzYh,NameResp_TEXT(56),temple,NameResp_TEXT,56,phone
R_4T9SzDwjzOtlmrX,NameResp_TEXT(56),,NameResp_TEXT,56,phone
R_eFBfDt4acLjjVQh,NameResp_TEXT(56),,NameResp_TEXT,56,phone
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(56),,NameResp_TEXT,56,phone
R_3jv8dkv5pkIe4f3,NameResp_TEXT(56),,NameResp_TEXT,56,phone
R_9NNGTs03HOOrLhz,NameResp_TEXT(56),,NameResp_TEXT,56,phone
R_9QAIH8o5XKYkAFD,NameResp_TEXT(56),,NameResp_TEXT,56,phone
R_8hQIw8oM3sZtlUV,NameResp_TEXT(56),,NameResp_TEXT,56,phone
R_dbuBKRXlnjouSRD,NameResp_TEXT(56),white flight,NameResp_TEXT,56,phone
R_81i04UQTtFxOXlz,NameResp_TEXT(56),two people at a table ,NameResp_TEXT,56,phone
R_aflUaQ1v901DTZb,NameResp_TEXT(56),People sitting at a table,NameResp_TEXT,56,phone
R_8cU5NCG2ysTIeFf,NameResp_TEXT(56),bedroom,NameResp_TEXT,56,phone
R_9movxfJr3JHx4c5,NameResp_TEXT(56),,NameResp_TEXT,56,phone
R_6zZuvVsaXiYicmh,NameResp_TEXT(56),,NameResp_TEXT,56,phone
R_7Os34FuyUOKUtAV,NameResp_TEXT(56),,NameResp_TEXT,56,phone
R_6tIMcOQsORkQnuB,NameResp_TEXT(56),,NameResp_TEXT,56,phone
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(56),Exchange of gifts,NameResp_TEXT,56,phone
R_cAPsFbVcU6FKEpT,NameResp_TEXT(56),,NameResp_TEXT,56,phone
R_cO0dBs5ofX0BOpT,NameResp_TEXT(56),,NameResp_TEXT,56,phone
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(56),man,NameResp_TEXT,56,phone
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(56),,NameResp_TEXT,56,phone
R_0cuIBoqJYSnYnLT,NameResp_TEXT(56),,NameResp_TEXT,56,phone
R_9KSFfd62afsuieF,NameResp_TEXT(56),crab,NameResp_TEXT,56,phone
R_02GRIQd5MDRenPf,NameResp_TEXT(56),bed,NameResp_TEXT,56,phone
R_bjv98vU4STp6zQx,NameResp_TEXT(56),people eating,NameResp_TEXT,56,phone
R_9KB1XzOy6rP7O1D,NameResp_TEXT(56),bed,NameResp_TEXT,56,phone
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(56),,NameResp_TEXT,56,phone
R_eDMsuefXH4Nvbhz,NameResp_TEXT(56),,NameResp_TEXT,56,phone
R_cGTSCS88UP99f0x,NameResp_TEXT(56),small pot,NameResp_TEXT,56,phone
R_6ujqTETwTzRExX7,NameResp_TEXT(56),a building,NameResp_TEXT,56,phone
R_1NfgfYV1GvFsWiN,NameResp_TEXT(56),,NameResp_TEXT,56,phone
R_0TiNGME0OVqJO3H,NameResp_TEXT(56),,NameResp_TEXT,56,phone
R_0ih7r0MXsn7mCSV,NameResp_TEXT(56),,NameResp_TEXT,56,phone
R_aWcEn0nidpymQER,NameResp_TEXT(56),people eating dinner,NameResp_TEXT,56,phone
R_9FZPEV6r7ezLOSN,NameResp_TEXT(56),fireplace,NameResp_TEXT,56,phone
R_6zhc96D1g2EpM2h,NameResp_TEXT(56),two people eating dinner at a table,NameResp_TEXT,56,phone
R_2a6HPCAFPrB4mIR,NameResp_TEXT(56),,NameResp_TEXT,56,phone
R_8nQqGUmR9MT1CTP,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear
R_0NWkLPKVngfskaV,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear
R_2tvsWbcRX5R84ap,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear
R_1TCKelAGYh94Ppr,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear
R_5uoQgdmI1psnW97,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(57),a face,NameResp_TEXT,57,teddybear
R_03dyKKqahwimd1z,NameResp_TEXT(57),face,NameResp_TEXT,57,teddybear
R_4I5pqYdhVgOKFKd,NameResp_TEXT(57),man's face,NameResp_TEXT,57,teddybear
R_1EWCq1k7UFauhNj,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear
R_81xh6ldt0VxOPHL,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear
R_9KLkobZ9kYZSzYh,NameResp_TEXT(57),child in winter clothes,NameResp_TEXT,57,teddybear
R_4T9SzDwjzOtlmrX,NameResp_TEXT(57),bear,NameResp_TEXT,57,teddybear
R_eFBfDt4acLjjVQh,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(57),Face,NameResp_TEXT,57,teddybear
R_3jv8dkv5pkIe4f3,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear
R_9NNGTs03HOOrLhz,NameResp_TEXT(57),"a face, two eyes a nose and mouth looking to the left",NameResp_TEXT,57,teddybear
R_9QAIH8o5XKYkAFD,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear
R_8hQIw8oM3sZtlUV,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear
R_dbuBKRXlnjouSRD,NameResp_TEXT(57),an eye,NameResp_TEXT,57,teddybear
R_81i04UQTtFxOXlz,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear
R_aflUaQ1v901DTZb,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear
R_8cU5NCG2ysTIeFf,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear
R_9movxfJr3JHx4c5,NameResp_TEXT(57),crowd,NameResp_TEXT,57,teddybear
R_6zZuvVsaXiYicmh,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear
R_7Os34FuyUOKUtAV,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear
R_6tIMcOQsORkQnuB,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(57),Eyes in the darkness,NameResp_TEXT,57,teddybear
R_cAPsFbVcU6FKEpT,NameResp_TEXT(57),eyes,NameResp_TEXT,57,teddybear
R_cO0dBs5ofX0BOpT,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(57),people,NameResp_TEXT,57,teddybear
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear
R_0cuIBoqJYSnYnLT,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear
R_9KSFfd62afsuieF,NameResp_TEXT(57),carriage,NameResp_TEXT,57,teddybear
R_02GRIQd5MDRenPf,NameResp_TEXT(57),face,NameResp_TEXT,57,teddybear
R_bjv98vU4STp6zQx,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear
R_9KB1XzOy6rP7O1D,NameResp_TEXT(57),jester,NameResp_TEXT,57,teddybear
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear
R_eDMsuefXH4Nvbhz,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear
R_cGTSCS88UP99f0x,NameResp_TEXT(57),cyclops,NameResp_TEXT,57,teddybear
R_6ujqTETwTzRExX7,NameResp_TEXT(57), a face,NameResp_TEXT,57,teddybear
R_1NfgfYV1GvFsWiN,NameResp_TEXT(57),Half a face,NameResp_TEXT,57,teddybear
R_0TiNGME0OVqJO3H,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear
R_0ih7r0MXsn7mCSV,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear
R_aWcEn0nidpymQER,NameResp_TEXT(57),cyclops ,NameResp_TEXT,57,teddybear
R_9FZPEV6r7ezLOSN,NameResp_TEXT(57),people watching,NameResp_TEXT,57,teddybear
R_6zhc96D1g2EpM2h,NameResp_TEXT(57),people lined up,NameResp_TEXT,57,teddybear
R_2a6HPCAFPrB4mIR,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear
R_8nQqGUmR9MT1CTP,NameResp_TEXT(58),shoe,NameResp_TEXT,58,schoe
R_0NWkLPKVngfskaV,NameResp_TEXT(58),face,NameResp_TEXT,58,schoe
R_2tvsWbcRX5R84ap,NameResp_TEXT(58),shoe,NameResp_TEXT,58,schoe
R_1TCKelAGYh94Ppr,NameResp_TEXT(58),,NameResp_TEXT,58,schoe
R_5uoQgdmI1psnW97,NameResp_TEXT(58),,NameResp_TEXT,58,schoe
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(58),,NameResp_TEXT,58,schoe
R_03dyKKqahwimd1z,NameResp_TEXT(58),sneaker,NameResp_TEXT,58,schoe
R_4I5pqYdhVgOKFKd,NameResp_TEXT(58),,NameResp_TEXT,58,schoe
R_1EWCq1k7UFauhNj,NameResp_TEXT(58),,NameResp_TEXT,58,schoe
R_81xh6ldt0VxOPHL,NameResp_TEXT(58),,NameResp_TEXT,58,schoe
R_9KLkobZ9kYZSzYh,NameResp_TEXT(58),,NameResp_TEXT,58,schoe
R_4T9SzDwjzOtlmrX,NameResp_TEXT(58),shoe,NameResp_TEXT,58,schoe
R_eFBfDt4acLjjVQh,NameResp_TEXT(58),shoe,NameResp_TEXT,58,schoe
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(58),,NameResp_TEXT,58,schoe
R_3jv8dkv5pkIe4f3,NameResp_TEXT(58),shoe,NameResp_TEXT,58,schoe
R_9NNGTs03HOOrLhz,NameResp_TEXT(58),"half drawn snoopy, a shoe, a smiley face",NameResp_TEXT,58,schoe
R_9QAIH8o5XKYkAFD,NameResp_TEXT(58),shoe,NameResp_TEXT,58,schoe
R_8hQIw8oM3sZtlUV,NameResp_TEXT(58),,NameResp_TEXT,58,schoe
R_dbuBKRXlnjouSRD,NameResp_TEXT(58),shoe,NameResp_TEXT,58,schoe
R_81i04UQTtFxOXlz,NameResp_TEXT(58),a shoe in a park,NameResp_TEXT,58,schoe
R_aflUaQ1v901DTZb,NameResp_TEXT(58),shoe,NameResp_TEXT,58,schoe
R_8cU5NCG2ysTIeFf,NameResp_TEXT(58),shoe,NameResp_TEXT,58,schoe
R_9movxfJr3JHx4c5,NameResp_TEXT(58),shadow,NameResp_TEXT,58,schoe
R_6zZuvVsaXiYicmh,NameResp_TEXT(58),shoe,NameResp_TEXT,58,schoe
R_7Os34FuyUOKUtAV,NameResp_TEXT(58),shoe,NameResp_TEXT,58,schoe
R_6tIMcOQsORkQnuB,NameResp_TEXT(58),,NameResp_TEXT,58,schoe
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(58),shoes,NameResp_TEXT,58,schoe
R_cAPsFbVcU6FKEpT,NameResp_TEXT(58),tennis shoe/tree/leaves,NameResp_TEXT,58,schoe
R_cO0dBs5ofX0BOpT,NameResp_TEXT(58),face,NameResp_TEXT,58,schoe
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(58),shoe,NameResp_TEXT,58,schoe
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(58),Tennis Shoe ,NameResp_TEXT,58,schoe
R_0cuIBoqJYSnYnLT,NameResp_TEXT(58),,NameResp_TEXT,58,schoe
R_9KSFfd62afsuieF,NameResp_TEXT(58),smiley face,NameResp_TEXT,58,schoe
R_02GRIQd5MDRenPf,NameResp_TEXT(58),cat,NameResp_TEXT,58,schoe
R_bjv98vU4STp6zQx,NameResp_TEXT(58),shoe,NameResp_TEXT,58,schoe
R_9KB1XzOy6rP7O1D,NameResp_TEXT(58),shoe,NameResp_TEXT,58,schoe
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(58),shoe ,NameResp_TEXT,58,schoe
R_eDMsuefXH4Nvbhz,NameResp_TEXT(58),,NameResp_TEXT,58,schoe
R_cGTSCS88UP99f0x,NameResp_TEXT(58),birds ,NameResp_TEXT,58,schoe
R_6ujqTETwTzRExX7,NameResp_TEXT(58),a shoe,NameResp_TEXT,58,schoe
R_1NfgfYV1GvFsWiN,NameResp_TEXT(58),,NameResp_TEXT,58,schoe
R_0TiNGME0OVqJO3H,NameResp_TEXT(58),,NameResp_TEXT,58,schoe
R_0ih7r0MXsn7mCSV,NameResp_TEXT(58),,NameResp_TEXT,58,schoe
R_aWcEn0nidpymQER,NameResp_TEXT(58),shoe,NameResp_TEXT,58,schoe
R_9FZPEV6r7ezLOSN,NameResp_TEXT(58),shoe,NameResp_TEXT,58,schoe
R_6zhc96D1g2EpM2h,NameResp_TEXT(58),deer or dogs laying down,NameResp_TEXT,58,schoe
R_2a6HPCAFPrB4mIR,NameResp_TEXT(58),,NameResp_TEXT,58,schoe
R_8nQqGUmR9MT1CTP,NameResp_TEXT(59),,NameResp_TEXT,59,bottle
R_0NWkLPKVngfskaV,NameResp_TEXT(59),dog,NameResp_TEXT,59,bottle
R_2tvsWbcRX5R84ap,NameResp_TEXT(59),,NameResp_TEXT,59,bottle
R_1TCKelAGYh94Ppr,NameResp_TEXT(59),,NameResp_TEXT,59,bottle
R_5uoQgdmI1psnW97,NameResp_TEXT(59),a bear,NameResp_TEXT,59,bottle
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(59),something holding a laser gun,NameResp_TEXT,59,bottle
R_03dyKKqahwimd1z,NameResp_TEXT(59),,NameResp_TEXT,59,bottle
R_4I5pqYdhVgOKFKd,NameResp_TEXT(59),dog,NameResp_TEXT,59,bottle
R_1EWCq1k7UFauhNj,NameResp_TEXT(59),dont know,NameResp_TEXT,59,bottle
R_81xh6ldt0VxOPHL,NameResp_TEXT(59),,NameResp_TEXT,59,bottle
R_9KLkobZ9kYZSzYh,NameResp_TEXT(59),lab,NameResp_TEXT,59,bottle
R_4T9SzDwjzOtlmrX,NameResp_TEXT(59),a forest,NameResp_TEXT,59,bottle
R_eFBfDt4acLjjVQh,NameResp_TEXT(59),dog,NameResp_TEXT,59,bottle
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(59),,NameResp_TEXT,59,bottle
R_3jv8dkv5pkIe4f3,NameResp_TEXT(59),lantern,NameResp_TEXT,59,bottle
R_9NNGTs03HOOrLhz,NameResp_TEXT(59),Whites taking over the blacks,NameResp_TEXT,59,bottle
R_9QAIH8o5XKYkAFD,NameResp_TEXT(59),,NameResp_TEXT,59,bottle
R_8hQIw8oM3sZtlUV,NameResp_TEXT(59),microscope,NameResp_TEXT,59,bottle
R_dbuBKRXlnjouSRD,NameResp_TEXT(59),science,NameResp_TEXT,59,bottle
R_81i04UQTtFxOXlz,NameResp_TEXT(59),,NameResp_TEXT,59,bottle
R_aflUaQ1v901DTZb,NameResp_TEXT(59),,NameResp_TEXT,59,bottle
R_8cU5NCG2ysTIeFf,NameResp_TEXT(59),microscope,NameResp_TEXT,59,bottle
R_9movxfJr3JHx4c5,NameResp_TEXT(59),,NameResp_TEXT,59,bottle
R_6zZuvVsaXiYicmh,NameResp_TEXT(59),,NameResp_TEXT,59,bottle
R_7Os34FuyUOKUtAV,NameResp_TEXT(59),wolf,NameResp_TEXT,59,bottle
R_6tIMcOQsORkQnuB,NameResp_TEXT(59),a dog,NameResp_TEXT,59,bottle
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(59),Guy flicking someone off,NameResp_TEXT,59,bottle
R_cAPsFbVcU6FKEpT,NameResp_TEXT(59),,NameResp_TEXT,59,bottle
R_cO0dBs5ofX0BOpT,NameResp_TEXT(59),forrest,NameResp_TEXT,59,bottle
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(59),trees,NameResp_TEXT,59,bottle
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(59),,NameResp_TEXT,59,bottle
R_0cuIBoqJYSnYnLT,NameResp_TEXT(59),dog,NameResp_TEXT,59,bottle
R_9KSFfd62afsuieF,NameResp_TEXT(59),,NameResp_TEXT,59,bottle
R_02GRIQd5MDRenPf,NameResp_TEXT(59),bear,NameResp_TEXT,59,bottle
R_bjv98vU4STp6zQx,NameResp_TEXT(59),,NameResp_TEXT,59,bottle
R_9KB1XzOy6rP7O1D,NameResp_TEXT(59),dog,NameResp_TEXT,59,bottle
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(59),,NameResp_TEXT,59,bottle
R_eDMsuefXH4Nvbhz,NameResp_TEXT(59),,NameResp_TEXT,59,bottle
R_cGTSCS88UP99f0x,NameResp_TEXT(59),drill,NameResp_TEXT,59,bottle
R_6ujqTETwTzRExX7,NameResp_TEXT(59),,NameResp_TEXT,59,bottle
R_1NfgfYV1GvFsWiN,NameResp_TEXT(59),,NameResp_TEXT,59,bottle
R_0TiNGME0OVqJO3H,NameResp_TEXT(59),,NameResp_TEXT,59,bottle
R_0ih7r0MXsn7mCSV,NameResp_TEXT(59),A lion,NameResp_TEXT,59,bottle
R_aWcEn0nidpymQER,NameResp_TEXT(59),dog,NameResp_TEXT,59,bottle
R_9FZPEV6r7ezLOSN,NameResp_TEXT(59),,NameResp_TEXT,59,bottle
R_6zhc96D1g2EpM2h,NameResp_TEXT(59),face with eye,NameResp_TEXT,59,bottle
R_2a6HPCAFPrB4mIR,NameResp_TEXT(59),,NameResp_TEXT,59,bottle
R_8nQqGUmR9MT1CTP,NameResp_TEXT(60),bunny,NameResp_TEXT,60,rabbit
R_0NWkLPKVngfskaV,NameResp_TEXT(60),bunny,NameResp_TEXT,60,rabbit
R_2tvsWbcRX5R84ap,NameResp_TEXT(60),castle,NameResp_TEXT,60,rabbit
R_1TCKelAGYh94Ppr,NameResp_TEXT(60),,NameResp_TEXT,60,rabbit
R_5uoQgdmI1psnW97,NameResp_TEXT(60),a rabbit,NameResp_TEXT,60,rabbit
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(60),,NameResp_TEXT,60,rabbit
R_03dyKKqahwimd1z,NameResp_TEXT(60),Rabbit,NameResp_TEXT,60,rabbit
R_4I5pqYdhVgOKFKd,NameResp_TEXT(60),leaf,NameResp_TEXT,60,rabbit
R_1EWCq1k7UFauhNj,NameResp_TEXT(60),,NameResp_TEXT,60,rabbit
R_81xh6ldt0VxOPHL,NameResp_TEXT(60),bunny,NameResp_TEXT,60,rabbit
R_9KLkobZ9kYZSzYh,NameResp_TEXT(60),rabbit,NameResp_TEXT,60,rabbit
R_4T9SzDwjzOtlmrX,NameResp_TEXT(60),bunny,NameResp_TEXT,60,rabbit
R_eFBfDt4acLjjVQh,NameResp_TEXT(60),bunny,NameResp_TEXT,60,rabbit
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(60),Rabbit,NameResp_TEXT,60,rabbit
R_3jv8dkv5pkIe4f3,NameResp_TEXT(60),rabbit,NameResp_TEXT,60,rabbit
R_9NNGTs03HOOrLhz,NameResp_TEXT(60),The picture reminds me of the one picture of the face and the word liar. In this picture there's a face with glasses,NameResp_TEXT,60,rabbit
R_9QAIH8o5XKYkAFD,NameResp_TEXT(60),rabbit,NameResp_TEXT,60,rabbit
R_8hQIw8oM3sZtlUV,NameResp_TEXT(60),rabbit,NameResp_TEXT,60,rabbit
R_dbuBKRXlnjouSRD,NameResp_TEXT(60),rabbit,NameResp_TEXT,60,rabbit
R_81i04UQTtFxOXlz,NameResp_TEXT(60),a rabbit,NameResp_TEXT,60,rabbit
R_aflUaQ1v901DTZb,NameResp_TEXT(60),bunny,NameResp_TEXT,60,rabbit
R_8cU5NCG2ysTIeFf,NameResp_TEXT(60),rabbit,NameResp_TEXT,60,rabbit
R_9movxfJr3JHx4c5,NameResp_TEXT(60),water,NameResp_TEXT,60,rabbit
R_6zZuvVsaXiYicmh,NameResp_TEXT(60),rabbit,NameResp_TEXT,60,rabbit
R_7Os34FuyUOKUtAV,NameResp_TEXT(60),rabbit,NameResp_TEXT,60,rabbit
R_6tIMcOQsORkQnuB,NameResp_TEXT(60),a rabbit,NameResp_TEXT,60,rabbit
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(60),rabbit,NameResp_TEXT,60,rabbit
R_cAPsFbVcU6FKEpT,NameResp_TEXT(60),rabbit,NameResp_TEXT,60,rabbit
R_cO0dBs5ofX0BOpT,NameResp_TEXT(60),rabbit,NameResp_TEXT,60,rabbit
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(60),rabbit,NameResp_TEXT,60,rabbit
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(60),,NameResp_TEXT,60,rabbit
R_0cuIBoqJYSnYnLT,NameResp_TEXT(60),,NameResp_TEXT,60,rabbit
R_9KSFfd62afsuieF,NameResp_TEXT(60),clouds,NameResp_TEXT,60,rabbit
R_02GRIQd5MDRenPf,NameResp_TEXT(60),rabbut,NameResp_TEXT,60,rabbit
