subj_id,qual_col,row,Name,TextResp,isCorrect
R_dbuBKRXlnjouSRD,NameResp_TEXT(54),54,dog,dog,1
R_81i04UQTtFxOXlz,NameResp_TEXT(54),54,dog,,0
R_aflUaQ1v901DTZb,NameResp_TEXT(54),54,dog,bear,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(54),54,dog,chicken,0
R_9movxfJr3JHx4c5,NameResp_TEXT(54),54,dog,,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(54),54,dog,chicken,0
R_7Os34FuyUOKUtAV,NameResp_TEXT(54),54,dog,waves,0
R_6tIMcOQsORkQnuB,NameResp_TEXT(54),54,dog,cats,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(54),54,dog,man with a hug mustache,0
R_cAPsFbVcU6FKEpT,NameResp_TEXT(54),54,dog,dog,1
R_cO0dBs5ofX0BOpT,NameResp_TEXT(54),54,dog,,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(54),54,dog,dog,1
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(54),54,dog,,0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(54),54,dog,dog,1
R_9KSFfd62afsuieF,NameResp_TEXT(54),54,dog,bear,0
R_02GRIQd5MDRenPf,NameResp_TEXT(54),54,dog,dog,1
R_bjv98vU4STp6zQx,NameResp_TEXT(54),54,dog,dog,1
R_9KB1XzOy6rP7O1D,NameResp_TEXT(54),54,dog,,0
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(54),54,dog,,0
R_eDMsuefXH4Nvbhz,NameResp_TEXT(54),54,dog,,0
R_cGTSCS88UP99f0x,NameResp_TEXT(54),54,dog,geckos,0
R_6ujqTETwTzRExX7,NameResp_TEXT(54),54,dog,Cow,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(54),54,dog,dog,1
R_0TiNGME0OVqJO3H,NameResp_TEXT(54),54,dog,,0
R_0ih7r0MXsn7mCSV,NameResp_TEXT(54),54,dog,,0
R_aWcEn0nidpymQER,NameResp_TEXT(54),54,dog,dog ,0
R_9FZPEV6r7ezLOSN,NameResp_TEXT(54),54,dog,mouse,0
R_6zhc96D1g2EpM2h,NameResp_TEXT(54),54,dog,dog,1
R_2a6HPCAFPrB4mIR,NameResp_TEXT(54),54,dog,,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(55),55,basket,,0
R_0NWkLPKVngfskaV,NameResp_TEXT(55),55,basket,stove,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(55),55,basket,lizard,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(55),55,basket,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(55),55,basket,,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(55),55,basket,,0
R_03dyKKqahwimd1z,NameResp_TEXT(55),55,basket,dog,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(55),55,basket,,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(55),55,basket,,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(55),55,basket,,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(55),55,basket,basket,1
R_4T9SzDwjzOtlmrX,NameResp_TEXT(55),55,basket,,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(55),55,basket,four leaf clover,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(55),55,basket,frog on a lilipad,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(55),55,basket,,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(55),55,basket,Dia de Los Muertos ,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(55),55,basket,,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(55),55,basket,,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(55),55,basket,Texas,0
R_81i04UQTtFxOXlz,NameResp_TEXT(55),55,basket,a ghost ,0
R_aflUaQ1v901DTZb,NameResp_TEXT(55),55,basket,,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(55),55,basket,dinosaur,0
R_9movxfJr3JHx4c5,NameResp_TEXT(55),55,basket,dead frog,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(55),55,basket,,0
R_7Os34FuyUOKUtAV,NameResp_TEXT(55),55,basket,angel,0
R_6tIMcOQsORkQnuB,NameResp_TEXT(55),55,basket,,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(55),55,basket,lizard,0
R_cAPsFbVcU6FKEpT,NameResp_TEXT(55),55,basket,,0
R_cO0dBs5ofX0BOpT,NameResp_TEXT(55),55,basket,worker,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(55),55,basket,person on floor,0
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(55),55,basket,Farm ,0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(55),55,basket,frog,0
R_9KSFfd62afsuieF,NameResp_TEXT(55),55,basket,iguana,0
R_02GRIQd5MDRenPf,NameResp_TEXT(55),55,basket,elephant,0
R_bjv98vU4STp6zQx,NameResp_TEXT(55),55,basket,,0
R_9KB1XzOy6rP7O1D,NameResp_TEXT(55),55,basket,frog,0
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(55),55,basket,,0
R_eDMsuefXH4Nvbhz,NameResp_TEXT(55),55,basket,,0
R_cGTSCS88UP99f0x,NameResp_TEXT(55),55,basket,man laying on the ground,0
R_6ujqTETwTzRExX7,NameResp_TEXT(55),55,basket,man with helmet,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(55),55,basket,,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(55),55,basket,,0
R_0ih7r0MXsn7mCSV,NameResp_TEXT(55),55,basket,a bug,0
R_aWcEn0nidpymQER,NameResp_TEXT(55),55,basket,soldier ,0
R_9FZPEV6r7ezLOSN,NameResp_TEXT(55),55,basket,flowers,0
R_6zhc96D1g2EpM2h,NameResp_TEXT(55),55,basket,someone sleeping,0
R_2a6HPCAFPrB4mIR,NameResp_TEXT(55),55,basket,,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(56),56,phone,,0
R_0NWkLPKVngfskaV,NameResp_TEXT(56),56,phone,band,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(56),56,phone,,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(56),56,phone,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(56),56,phone,,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(56),56,phone,,0
R_03dyKKqahwimd1z,NameResp_TEXT(56),56,phone,chess table,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(56),56,phone,,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(56),56,phone,,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(56),56,phone,,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(56),56,phone,temple,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(56),56,phone,,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(56),56,phone,,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(56),56,phone,,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(56),56,phone,,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(56),56,phone,,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(56),56,phone,,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(56),56,phone,,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(56),56,phone,white flight,0
R_81i04UQTtFxOXlz,NameResp_TEXT(56),56,phone,two people at a table ,0
R_aflUaQ1v901DTZb,NameResp_TEXT(56),56,phone,People sitting at a table,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(56),56,phone,bedroom,0
R_9movxfJr3JHx4c5,NameResp_TEXT(56),56,phone,,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(56),56,phone,,0
R_7Os34FuyUOKUtAV,NameResp_TEXT(56),56,phone,,0
R_6tIMcOQsORkQnuB,NameResp_TEXT(56),56,phone,,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(56),56,phone,Exchange of gifts,0
R_cAPsFbVcU6FKEpT,NameResp_TEXT(56),56,phone,,0
R_cO0dBs5ofX0BOpT,NameResp_TEXT(56),56,phone,,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(56),56,phone,man,0
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(56),56,phone,,0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(56),56,phone,,0
R_9KSFfd62afsuieF,NameResp_TEXT(56),56,phone,crab,0
R_02GRIQd5MDRenPf,NameResp_TEXT(56),56,phone,bed,0
R_bjv98vU4STp6zQx,NameResp_TEXT(56),56,phone,people eating,0
R_9KB1XzOy6rP7O1D,NameResp_TEXT(56),56,phone,bed,0
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(56),56,phone,,0
R_eDMsuefXH4Nvbhz,NameResp_TEXT(56),56,phone,,0
R_cGTSCS88UP99f0x,NameResp_TEXT(56),56,phone,small pot,0
R_6ujqTETwTzRExX7,NameResp_TEXT(56),56,phone,a building,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(56),56,phone,,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(56),56,phone,,0
R_0ih7r0MXsn7mCSV,NameResp_TEXT(56),56,phone,,0
R_aWcEn0nidpymQER,NameResp_TEXT(56),56,phone,people eating dinner,0
R_9FZPEV6r7ezLOSN,NameResp_TEXT(56),56,phone,fireplace,0
R_6zhc96D1g2EpM2h,NameResp_TEXT(56),56,phone,two people eating dinner at a table,0
R_2a6HPCAFPrB4mIR,NameResp_TEXT(56),56,phone,,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(57),57,teddybear,,0
R_0NWkLPKVngfskaV,NameResp_TEXT(57),57,teddybear,,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(57),57,teddybear,,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(57),57,teddybear,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(57),57,teddybear,,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(57),57,teddybear,a face,0
R_03dyKKqahwimd1z,NameResp_TEXT(57),57,teddybear,face,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(57),57,teddybear,man's face,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(57),57,teddybear,,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(57),57,teddybear,,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(57),57,teddybear,child in winter clothes,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(57),57,teddybear,bear,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(57),57,teddybear,,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(57),57,teddybear,Face,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(57),57,teddybear,,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(57),57,teddybear,"a face, two eyes a nose and mouth looking to the left",0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(57),57,teddybear,,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(57),57,teddybear,,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(57),57,teddybear,an eye,0
R_81i04UQTtFxOXlz,NameResp_TEXT(57),57,teddybear,,0
R_aflUaQ1v901DTZb,NameResp_TEXT(57),57,teddybear,,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(57),57,teddybear,,0
R_9movxfJr3JHx4c5,NameResp_TEXT(57),57,teddybear,crowd,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(57),57,teddybear,,0
R_7Os34FuyUOKUtAV,NameResp_TEXT(57),57,teddybear,,0
R_6tIMcOQsORkQnuB,NameResp_TEXT(57),57,teddybear,,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(57),57,teddybear,Eyes in the darkness,0
R_cAPsFbVcU6FKEpT,NameResp_TEXT(57),57,teddybear,eyes,0
R_cO0dBs5ofX0BOpT,NameResp_TEXT(57),57,teddybear,,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(57),57,teddybear,people,0
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(57),57,teddybear,,0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(57),57,teddybear,,0
R_9KSFfd62afsuieF,NameResp_TEXT(57),57,teddybear,carriage,0
R_02GRIQd5MDRenPf,NameResp_TEXT(57),57,teddybear,face,0
R_bjv98vU4STp6zQx,NameResp_TEXT(57),57,teddybear,,0
R_9KB1XzOy6rP7O1D,NameResp_TEXT(57),57,teddybear,jester,0
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(57),57,teddybear,,0
R_eDMsuefXH4Nvbhz,NameResp_TEXT(57),57,teddybear,,0
R_cGTSCS88UP99f0x,NameResp_TEXT(57),57,teddybear,cyclops,0
R_6ujqTETwTzRExX7,NameResp_TEXT(57),57,teddybear, a face,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(57),57,teddybear,Half a face,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(57),57,teddybear,,0
R_0ih7r0MXsn7mCSV,NameResp_TEXT(57),57,teddybear,,0
R_aWcEn0nidpymQER,NameResp_TEXT(57),57,teddybear,cyclops ,0
R_9FZPEV6r7ezLOSN,NameResp_TEXT(57),57,teddybear,people watching,0
R_6zhc96D1g2EpM2h,NameResp_TEXT(57),57,teddybear,people lined up,0
R_2a6HPCAFPrB4mIR,NameResp_TEXT(57),57,teddybear,,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(58),58,shoe,shoe,1
R_0NWkLPKVngfskaV,NameResp_TEXT(58),58,shoe,face,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(58),58,shoe,shoe,1
R_1TCKelAGYh94Ppr,NameResp_TEXT(58),58,shoe,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(58),58,shoe,,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(58),58,shoe,,0
R_03dyKKqahwimd1z,NameResp_TEXT(58),58,shoe,sneaker,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(58),58,shoe,,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(58),58,shoe,,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(58),58,shoe,,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(58),58,shoe,,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(58),58,shoe,shoe,1
R_eFBfDt4acLjjVQh,NameResp_TEXT(58),58,shoe,shoe,1
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(58),58,shoe,,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(58),58,shoe,shoe,1
R_9NNGTs03HOOrLhz,NameResp_TEXT(58),58,shoe,"half drawn snoopy, a shoe, a smiley face",0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(58),58,shoe,shoe,1
R_8hQIw8oM3sZtlUV,NameResp_TEXT(58),58,shoe,,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(58),58,shoe,shoe,1
R_81i04UQTtFxOXlz,NameResp_TEXT(58),58,shoe,shoe,1
R_aflUaQ1v901DTZb,NameResp_TEXT(58),58,shoe,shoe,1
R_8cU5NCG2ysTIeFf,NameResp_TEXT(58),58,shoe,shoe,1
R_9movxfJr3JHx4c5,NameResp_TEXT(58),58,shoe,shadow,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(58),58,shoe,shoe,1
R_7Os34FuyUOKUtAV,NameResp_TEXT(58),58,shoe,shoe,1
R_6tIMcOQsORkQnuB,NameResp_TEXT(58),58,shoe,,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(58),58,shoe,shoes,0
R_cAPsFbVcU6FKEpT,NameResp_TEXT(58),58,shoe,shoe,1
R_cO0dBs5ofX0BOpT,NameResp_TEXT(58),58,shoe,face,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(58),58,shoe,shoe,1
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(58),58,shoe,shoe,1
R_0cuIBoqJYSnYnLT,NameResp_TEXT(58),58,shoe,,0
R_9KSFfd62afsuieF,NameResp_TEXT(58),58,shoe,smiley face,0
R_02GRIQd5MDRenPf,NameResp_TEXT(58),58,shoe,cat,0
R_bjv98vU4STp6zQx,NameResp_TEXT(58),58,shoe,shoe,1
R_9KB1XzOy6rP7O1D,NameResp_TEXT(58),58,shoe,shoe,1
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(58),58,shoe,shoe ,0
R_eDMsuefXH4Nvbhz,NameResp_TEXT(58),58,shoe,,0
R_cGTSCS88UP99f0x,NameResp_TEXT(58),58,shoe,birds ,0
R_6ujqTETwTzRExX7,NameResp_TEXT(58),58,shoe,shoe,1
R_1NfgfYV1GvFsWiN,NameResp_TEXT(58),58,shoe,,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(58),58,shoe,,0
R_0ih7r0MXsn7mCSV,NameResp_TEXT(58),58,shoe,,0
R_aWcEn0nidpymQER,NameResp_TEXT(58),58,shoe,shoe,1
R_9FZPEV6r7ezLOSN,NameResp_TEXT(58),58,shoe,shoe,1
R_6zhc96D1g2EpM2h,NameResp_TEXT(58),58,shoe,deer or dogs laying down,0
R_2a6HPCAFPrB4mIR,NameResp_TEXT(58),58,shoe,,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(59),59,bottle,,0
R_0NWkLPKVngfskaV,NameResp_TEXT(59),59,bottle,dog,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(59),59,bottle,,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(59),59,bottle,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(59),59,bottle,a bear,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(59),59,bottle,something holding a laser gun,0
R_03dyKKqahwimd1z,NameResp_TEXT(59),59,bottle,,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(59),59,bottle,dog,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(59),59,bottle,dont know,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(59),59,bottle,,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(59),59,bottle,lab,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(59),59,bottle,a forest,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(59),59,bottle,dog,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(59),59,bottle,,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(59),59,bottle,lantern,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(59),59,bottle,Whites taking over the blacks,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(59),59,bottle,,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(59),59,bottle,microscope,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(59),59,bottle,science,0
R_81i04UQTtFxOXlz,NameResp_TEXT(59),59,bottle,,0
R_aflUaQ1v901DTZb,NameResp_TEXT(59),59,bottle,,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(59),59,bottle,microscope,0
R_9movxfJr3JHx4c5,NameResp_TEXT(59),59,bottle,,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(59),59,bottle,,0
R_7Os34FuyUOKUtAV,NameResp_TEXT(59),59,bottle,wolf,0
R_6tIMcOQsORkQnuB,NameResp_TEXT(59),59,bottle,a dog,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(59),59,bottle,Guy flicking someone off,0
R_cAPsFbVcU6FKEpT,NameResp_TEXT(59),59,bottle,,0
R_cO0dBs5ofX0BOpT,NameResp_TEXT(59),59,bottle,forrest,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(59),59,bottle,trees,0
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(59),59,bottle,,0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(59),59,bottle,dog,0
R_9KSFfd62afsuieF,NameResp_TEXT(59),59,bottle,,0
R_02GRIQd5MDRenPf,NameResp_TEXT(59),59,bottle,bear,0
R_bjv98vU4STp6zQx,NameResp_TEXT(59),59,bottle,,0
R_9KB1XzOy6rP7O1D,NameResp_TEXT(59),59,bottle,dog,0
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(59),59,bottle,,0
R_eDMsuefXH4Nvbhz,NameResp_TEXT(59),59,bottle,,0
R_cGTSCS88UP99f0x,NameResp_TEXT(59),59,bottle,drill,0
R_6ujqTETwTzRExX7,NameResp_TEXT(59),59,bottle,,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(59),59,bottle,,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(59),59,bottle,,0
R_0ih7r0MXsn7mCSV,NameResp_TEXT(59),59,bottle,A lion,0
R_aWcEn0nidpymQER,NameResp_TEXT(59),59,bottle,dog,0
R_9FZPEV6r7ezLOSN,NameResp_TEXT(59),59,bottle,,0
R_6zhc96D1g2EpM2h,NameResp_TEXT(59),59,bottle,face with eye,0
R_2a6HPCAFPrB4mIR,NameResp_TEXT(59),59,bottle,,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(60),60,rabbit,rabbit,1
R_0NWkLPKVngfskaV,NameResp_TEXT(60),60,rabbit,rabbit,1
R_2tvsWbcRX5R84ap,NameResp_TEXT(60),60,rabbit,castle,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(60),60,rabbit,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(60),60,rabbit,rabbit,1
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(60),60,rabbit,,0
R_03dyKKqahwimd1z,NameResp_TEXT(60),60,rabbit,rabbit,1
R_4I5pqYdhVgOKFKd,NameResp_TEXT(60),60,rabbit,leaf,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(60),60,rabbit,,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(60),60,rabbit,rabbit,1
R_9KLkobZ9kYZSzYh,NameResp_TEXT(60),60,rabbit,rabbit,1
R_4T9SzDwjzOtlmrX,NameResp_TEXT(60),60,rabbit,rabbit,1
R_eFBfDt4acLjjVQh,NameResp_TEXT(60),60,rabbit,rabbit,1
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(60),60,rabbit,rabbit,1
R_3jv8dkv5pkIe4f3,NameResp_TEXT(60),60,rabbit,rabbit,1
R_9NNGTs03HOOrLhz,NameResp_TEXT(60),60,rabbit,The picture reminds me of the one picture of the face and the word liar. In this picture there's a face with glasses,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(60),60,rabbit,rabbit,1
R_8hQIw8oM3sZtlUV,NameResp_TEXT(60),60,rabbit,rabbit,1
R_dbuBKRXlnjouSRD,NameResp_TEXT(60),60,rabbit,rabbit,1
R_81i04UQTtFxOXlz,NameResp_TEXT(60),60,rabbit,rabbit,1
R_aflUaQ1v901DTZb,NameResp_TEXT(60),60,rabbit,rabbit,1
R_8cU5NCG2ysTIeFf,NameResp_TEXT(60),60,rabbit,rabbit,1
R_9movxfJr3JHx4c5,NameResp_TEXT(60),60,rabbit,water,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(60),60,rabbit,rabbit,1
R_7Os34FuyUOKUtAV,NameResp_TEXT(60),60,rabbit,rabbit,1
R_6tIMcOQsORkQnuB,NameResp_TEXT(60),60,rabbit,rabbit,1
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(60),60,rabbit,rabbit,1
R_cAPsFbVcU6FKEpT,NameResp_TEXT(60),60,rabbit,rabbit,1
R_cO0dBs5ofX0BOpT,NameResp_TEXT(60),60,rabbit,rabbit,1
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(60),60,rabbit,rabbit,1
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(60),60,rabbit,,0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(60),60,rabbit,,0
R_9KSFfd62afsuieF,NameResp_TEXT(60),60,rabbit,clouds,0
R_02GRIQd5MDRenPf,NameResp_TEXT(60),60,rabbit,rabbit,1
R_bjv98vU4STp6zQx,NameResp_TEXT(60),60,rabbit,,0
R_9KB1XzOy6rP7O1D,NameResp_TEXT(60),60,rabbit,rabbit,1
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(60),60,rabbit,rabbit,1
R_eDMsuefXH4Nvbhz,NameResp_TEXT(60),60,rabbit,,0
R_cGTSCS88UP99f0x,NameResp_TEXT(60),60,rabbit,moth,0
R_6ujqTETwTzRExX7,NameResp_TEXT(60),60,rabbit,man on horse,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(60),60,rabbit,rabbit,1
R_0TiNGME0OVqJO3H,NameResp_TEXT(60),60,rabbit,,0
R_0ih7r0MXsn7mCSV,NameResp_TEXT(60),60,rabbit,,0
R_aWcEn0nidpymQER,NameResp_TEXT(60),60,rabbit,rabbit,1
R_9FZPEV6r7ezLOSN,NameResp_TEXT(60),60,rabbit,rabbit,1
R_6zhc96D1g2EpM2h,NameResp_TEXT(60),60,rabbit,rabbit,1
R_2a6HPCAFPrB4mIR,NameResp_TEXT(60),60,rabbit,rabbit,1
R_8nQqGUmR9MT1CTP,NameResp_TEXT(61),61,lamp,,0
R_0NWkLPKVngfskaV,NameResp_TEXT(61),61,lamp,,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(61),61,lamp,bat,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(61),61,lamp,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(61),61,lamp,lamp,1
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(61),61,lamp,"a city, buildings",0
R_03dyKKqahwimd1z,NameResp_TEXT(61),61,lamp,wall,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(61),61,lamp,,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(61),61,lamp,,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(61),61,lamp,lamp,1
R_9KLkobZ9kYZSzYh,NameResp_TEXT(61),61,lamp,city,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(61),61,lamp,building,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(61),61,lamp,lamp,1
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(61),61,lamp,City Street,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(61),61,lamp,lamp,1
R_9NNGTs03HOOrLhz,NameResp_TEXT(61),61,lamp,a balancer,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(61),61,lamp,,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(61),61,lamp,,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(61),61,lamp,lamp,1
R_81i04UQTtFxOXlz,NameResp_TEXT(61),61,lamp,a man riding a bike ,0
R_aflUaQ1v901DTZb,NameResp_TEXT(61),61,lamp,lamp,1
R_8cU5NCG2ysTIeFf,NameResp_TEXT(61),61,lamp,lamp,1
R_9movxfJr3JHx4c5,NameResp_TEXT(61),61,lamp,house,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(61),61,lamp,skyscraper,0
R_7Os34FuyUOKUtAV,NameResp_TEXT(61),61,lamp,tree,0
R_6tIMcOQsORkQnuB,NameResp_TEXT(61),61,lamp,a tall building,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(61),61,lamp,Venice,0
R_cAPsFbVcU6FKEpT,NameResp_TEXT(61),61,lamp,highrise apartments,0
R_cO0dBs5ofX0BOpT,NameResp_TEXT(61),61,lamp,building,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(61),61,lamp,buildings,0
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(61),61,lamp,"A room with a lamp, shelving, and door with a window on the left side of the photo",0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(61),61,lamp,,0
R_9KSFfd62afsuieF,NameResp_TEXT(61),61,lamp,living room,0
