subj_id,qual_col,measure,row,Name,TextResp
R_9KB1XzOy6rP7O1D,NameResp_TEXT(53),NameResp_TEXT,53,handgun,
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(53),NameResp_TEXT,53,handgun,
R_eDMsuefXH4Nvbhz,NameResp_TEXT(53),NameResp_TEXT,53,handgun,
R_cGTSCS88UP99f0x,NameResp_TEXT(53),NameResp_TEXT,53,handgun,
R_6ujqTETwTzRExX7,NameResp_TEXT(53),NameResp_TEXT,53,handgun,woman looking at dragon
R_1NfgfYV1GvFsWiN,NameResp_TEXT(53),NameResp_TEXT,53,handgun,
R_0TiNGME0OVqJO3H,NameResp_TEXT(53),NameResp_TEXT,53,handgun,
R_0ih7r0MXsn7mCSV,NameResp_TEXT(53),NameResp_TEXT,53,handgun,flowers
R_aWcEn0nidpymQER,NameResp_TEXT(53),NameResp_TEXT,53,handgun,
R_9FZPEV6r7ezLOSN,NameResp_TEXT(53),NameResp_TEXT,53,handgun,
R_6zhc96D1g2EpM2h,NameResp_TEXT(53),NameResp_TEXT,53,handgun,people's faces 
R_2a6HPCAFPrB4mIR,NameResp_TEXT(53),NameResp_TEXT,53,handgun,
R_8nQqGUmR9MT1CTP,NameResp_TEXT(54),NameResp_TEXT,54,dog,
R_0NWkLPKVngfskaV,NameResp_TEXT(54),NameResp_TEXT,54,dog,bear
R_2tvsWbcRX5R84ap,NameResp_TEXT(54),NameResp_TEXT,54,dog,chicken
R_1TCKelAGYh94Ppr,NameResp_TEXT(54),NameResp_TEXT,54,dog,
R_5uoQgdmI1psnW97,NameResp_TEXT(54),NameResp_TEXT,54,dog,foliage
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(54),NameResp_TEXT,54,dog,
R_03dyKKqahwimd1z,NameResp_TEXT(54),NameResp_TEXT,54,dog,dog
R_4I5pqYdhVgOKFKd,NameResp_TEXT(54),NameResp_TEXT,54,dog,
R_1EWCq1k7UFauhNj,NameResp_TEXT(54),NameResp_TEXT,54,dog,a
R_81xh6ldt0VxOPHL,NameResp_TEXT(54),NameResp_TEXT,54,dog,
R_9KLkobZ9kYZSzYh,NameResp_TEXT(54),NameResp_TEXT,54,dog,dog
R_4T9SzDwjzOtlmrX,NameResp_TEXT(54),NameResp_TEXT,54,dog,dog
R_eFBfDt4acLjjVQh,NameResp_TEXT(54),NameResp_TEXT,54,dog,dog
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(54),NameResp_TEXT,54,dog,
R_3jv8dkv5pkIe4f3,NameResp_TEXT(54),NameResp_TEXT,54,dog,bush
R_9NNGTs03HOOrLhz,NameResp_TEXT(54),NameResp_TEXT,54,dog,
R_9QAIH8o5XKYkAFD,NameResp_TEXT(54),NameResp_TEXT,54,dog,
R_8hQIw8oM3sZtlUV,NameResp_TEXT(54),NameResp_TEXT,54,dog,
R_dbuBKRXlnjouSRD,NameResp_TEXT(54),NameResp_TEXT,54,dog,dog
R_81i04UQTtFxOXlz,NameResp_TEXT(54),NameResp_TEXT,54,dog,
R_aflUaQ1v901DTZb,NameResp_TEXT(54),NameResp_TEXT,54,dog,bear
R_8cU5NCG2ysTIeFf,NameResp_TEXT(54),NameResp_TEXT,54,dog,chicken
R_9movxfJr3JHx4c5,NameResp_TEXT(54),NameResp_TEXT,54,dog,
R_6zZuvVsaXiYicmh,NameResp_TEXT(54),NameResp_TEXT,54,dog,chicken
R_7Os34FuyUOKUtAV,NameResp_TEXT(54),NameResp_TEXT,54,dog,waves
R_6tIMcOQsORkQnuB,NameResp_TEXT(54),NameResp_TEXT,54,dog,cats
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(54),NameResp_TEXT,54,dog,man with a hug mustache
R_cAPsFbVcU6FKEpT,NameResp_TEXT(54),NameResp_TEXT,54,dog,dog
R_cO0dBs5ofX0BOpT,NameResp_TEXT(54),NameResp_TEXT,54,dog,
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(54),NameResp_TEXT,54,dog,dog
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(54),NameResp_TEXT,54,dog,
R_0cuIBoqJYSnYnLT,NameResp_TEXT(54),NameResp_TEXT,54,dog,dog
R_9KSFfd62afsuieF,NameResp_TEXT(54),NameResp_TEXT,54,dog,bear
R_02GRIQd5MDRenPf,NameResp_TEXT(54),NameResp_TEXT,54,dog,dog
R_bjv98vU4STp6zQx,NameResp_TEXT(54),NameResp_TEXT,54,dog,dog
R_9KB1XzOy6rP7O1D,NameResp_TEXT(54),NameResp_TEXT,54,dog,
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(54),NameResp_TEXT,54,dog,
R_eDMsuefXH4Nvbhz,NameResp_TEXT(54),NameResp_TEXT,54,dog,
R_cGTSCS88UP99f0x,NameResp_TEXT(54),NameResp_TEXT,54,dog,geckos
R_6ujqTETwTzRExX7,NameResp_TEXT(54),NameResp_TEXT,54,dog,Cow
R_1NfgfYV1GvFsWiN,NameResp_TEXT(54),NameResp_TEXT,54,dog,dog
R_0TiNGME0OVqJO3H,NameResp_TEXT(54),NameResp_TEXT,54,dog,
R_0ih7r0MXsn7mCSV,NameResp_TEXT(54),NameResp_TEXT,54,dog,
R_aWcEn0nidpymQER,NameResp_TEXT(54),NameResp_TEXT,54,dog,dog 
R_9FZPEV6r7ezLOSN,NameResp_TEXT(54),NameResp_TEXT,54,dog,mouse
R_6zhc96D1g2EpM2h,NameResp_TEXT(54),NameResp_TEXT,54,dog,dog
R_2a6HPCAFPrB4mIR,NameResp_TEXT(54),NameResp_TEXT,54,dog,
R_8nQqGUmR9MT1CTP,NameResp_TEXT(55),NameResp_TEXT,55,basket,
R_0NWkLPKVngfskaV,NameResp_TEXT(55),NameResp_TEXT,55,basket,stove
R_2tvsWbcRX5R84ap,NameResp_TEXT(55),NameResp_TEXT,55,basket,lizard
R_1TCKelAGYh94Ppr,NameResp_TEXT(55),NameResp_TEXT,55,basket,
R_5uoQgdmI1psnW97,NameResp_TEXT(55),NameResp_TEXT,55,basket,
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(55),NameResp_TEXT,55,basket,
R_03dyKKqahwimd1z,NameResp_TEXT(55),NameResp_TEXT,55,basket,dog
R_4I5pqYdhVgOKFKd,NameResp_TEXT(55),NameResp_TEXT,55,basket,
R_1EWCq1k7UFauhNj,NameResp_TEXT(55),NameResp_TEXT,55,basket,
R_81xh6ldt0VxOPHL,NameResp_TEXT(55),NameResp_TEXT,55,basket,
R_9KLkobZ9kYZSzYh,NameResp_TEXT(55),NameResp_TEXT,55,basket,basket
R_4T9SzDwjzOtlmrX,NameResp_TEXT(55),NameResp_TEXT,55,basket,
R_eFBfDt4acLjjVQh,NameResp_TEXT(55),NameResp_TEXT,55,basket,four leaf clover
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(55),NameResp_TEXT,55,basket,frog on a lilipad
R_3jv8dkv5pkIe4f3,NameResp_TEXT(55),NameResp_TEXT,55,basket,
R_9NNGTs03HOOrLhz,NameResp_TEXT(55),NameResp_TEXT,55,basket,Dia de Los Muertos 
R_9QAIH8o5XKYkAFD,NameResp_TEXT(55),NameResp_TEXT,55,basket,
R_8hQIw8oM3sZtlUV,NameResp_TEXT(55),NameResp_TEXT,55,basket,
R_dbuBKRXlnjouSRD,NameResp_TEXT(55),NameResp_TEXT,55,basket,Texas
R_81i04UQTtFxOXlz,NameResp_TEXT(55),NameResp_TEXT,55,basket,a ghost 
R_aflUaQ1v901DTZb,NameResp_TEXT(55),NameResp_TEXT,55,basket,
R_8cU5NCG2ysTIeFf,NameResp_TEXT(55),NameResp_TEXT,55,basket,dinosaur
R_9movxfJr3JHx4c5,NameResp_TEXT(55),NameResp_TEXT,55,basket,dead frog
R_6zZuvVsaXiYicmh,NameResp_TEXT(55),NameResp_TEXT,55,basket,
R_7Os34FuyUOKUtAV,NameResp_TEXT(55),NameResp_TEXT,55,basket,angel
R_6tIMcOQsORkQnuB,NameResp_TEXT(55),NameResp_TEXT,55,basket,
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(55),NameResp_TEXT,55,basket,lizard
R_cAPsFbVcU6FKEpT,NameResp_TEXT(55),NameResp_TEXT,55,basket,
R_cO0dBs5ofX0BOpT,NameResp_TEXT(55),NameResp_TEXT,55,basket,worker
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(55),NameResp_TEXT,55,basket,person on floor
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(55),NameResp_TEXT,55,basket,Farm 
R_0cuIBoqJYSnYnLT,NameResp_TEXT(55),NameResp_TEXT,55,basket,frog
R_9KSFfd62afsuieF,NameResp_TEXT(55),NameResp_TEXT,55,basket,iguana
R_02GRIQd5MDRenPf,NameResp_TEXT(55),NameResp_TEXT,55,basket,elephant
R_bjv98vU4STp6zQx,NameResp_TEXT(55),NameResp_TEXT,55,basket,
R_9KB1XzOy6rP7O1D,NameResp_TEXT(55),NameResp_TEXT,55,basket,frog
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(55),NameResp_TEXT,55,basket,
R_eDMsuefXH4Nvbhz,NameResp_TEXT(55),NameResp_TEXT,55,basket,
R_cGTSCS88UP99f0x,NameResp_TEXT(55),NameResp_TEXT,55,basket,man laying on the ground
R_6ujqTETwTzRExX7,NameResp_TEXT(55),NameResp_TEXT,55,basket,man with helmet
R_1NfgfYV1GvFsWiN,NameResp_TEXT(55),NameResp_TEXT,55,basket,
R_0TiNGME0OVqJO3H,NameResp_TEXT(55),NameResp_TEXT,55,basket,
R_0ih7r0MXsn7mCSV,NameResp_TEXT(55),NameResp_TEXT,55,basket,a bug
R_aWcEn0nidpymQER,NameResp_TEXT(55),NameResp_TEXT,55,basket,soldier 
R_9FZPEV6r7ezLOSN,NameResp_TEXT(55),NameResp_TEXT,55,basket,flowers
R_6zhc96D1g2EpM2h,NameResp_TEXT(55),NameResp_TEXT,55,basket,someone sleeping
R_2a6HPCAFPrB4mIR,NameResp_TEXT(55),NameResp_TEXT,55,basket,
R_8nQqGUmR9MT1CTP,NameResp_TEXT(56),NameResp_TEXT,56,phone,
R_0NWkLPKVngfskaV,NameResp_TEXT(56),NameResp_TEXT,56,phone,band
R_2tvsWbcRX5R84ap,NameResp_TEXT(56),NameResp_TEXT,56,phone,
R_1TCKelAGYh94Ppr,NameResp_TEXT(56),NameResp_TEXT,56,phone,
R_5uoQgdmI1psnW97,NameResp_TEXT(56),NameResp_TEXT,56,phone,
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(56),NameResp_TEXT,56,phone,
R_03dyKKqahwimd1z,NameResp_TEXT(56),NameResp_TEXT,56,phone,chess table
R_4I5pqYdhVgOKFKd,NameResp_TEXT(56),NameResp_TEXT,56,phone,
R_1EWCq1k7UFauhNj,NameResp_TEXT(56),NameResp_TEXT,56,phone,
R_81xh6ldt0VxOPHL,NameResp_TEXT(56),NameResp_TEXT,56,phone,
R_9KLkobZ9kYZSzYh,NameResp_TEXT(56),NameResp_TEXT,56,phone,temple
R_4T9SzDwjzOtlmrX,NameResp_TEXT(56),NameResp_TEXT,56,phone,
R_eFBfDt4acLjjVQh,NameResp_TEXT(56),NameResp_TEXT,56,phone,
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(56),NameResp_TEXT,56,phone,
R_3jv8dkv5pkIe4f3,NameResp_TEXT(56),NameResp_TEXT,56,phone,
R_9NNGTs03HOOrLhz,NameResp_TEXT(56),NameResp_TEXT,56,phone,
R_9QAIH8o5XKYkAFD,NameResp_TEXT(56),NameResp_TEXT,56,phone,
R_8hQIw8oM3sZtlUV,NameResp_TEXT(56),NameResp_TEXT,56,phone,
R_dbuBKRXlnjouSRD,NameResp_TEXT(56),NameResp_TEXT,56,phone,white flight
R_81i04UQTtFxOXlz,NameResp_TEXT(56),NameResp_TEXT,56,phone,two people at a table 
R_aflUaQ1v901DTZb,NameResp_TEXT(56),NameResp_TEXT,56,phone,People sitting at a table
R_8cU5NCG2ysTIeFf,NameResp_TEXT(56),NameResp_TEXT,56,phone,bedroom
R_9movxfJr3JHx4c5,NameResp_TEXT(56),NameResp_TEXT,56,phone,
R_6zZuvVsaXiYicmh,NameResp_TEXT(56),NameResp_TEXT,56,phone,
R_7Os34FuyUOKUtAV,NameResp_TEXT(56),NameResp_TEXT,56,phone,
R_6tIMcOQsORkQnuB,NameResp_TEXT(56),NameResp_TEXT,56,phone,
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(56),NameResp_TEXT,56,phone,Exchange of gifts
R_cAPsFbVcU6FKEpT,NameResp_TEXT(56),NameResp_TEXT,56,phone,
R_cO0dBs5ofX0BOpT,NameResp_TEXT(56),NameResp_TEXT,56,phone,
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(56),NameResp_TEXT,56,phone,man
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(56),NameResp_TEXT,56,phone,
R_0cuIBoqJYSnYnLT,NameResp_TEXT(56),NameResp_TEXT,56,phone,
R_9KSFfd62afsuieF,NameResp_TEXT(56),NameResp_TEXT,56,phone,crab
R_02GRIQd5MDRenPf,NameResp_TEXT(56),NameResp_TEXT,56,phone,bed
R_bjv98vU4STp6zQx,NameResp_TEXT(56),NameResp_TEXT,56,phone,people eating
R_9KB1XzOy6rP7O1D,NameResp_TEXT(56),NameResp_TEXT,56,phone,bed
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(56),NameResp_TEXT,56,phone,
R_eDMsuefXH4Nvbhz,NameResp_TEXT(56),NameResp_TEXT,56,phone,
R_cGTSCS88UP99f0x,NameResp_TEXT(56),NameResp_TEXT,56,phone,small pot
R_6ujqTETwTzRExX7,NameResp_TEXT(56),NameResp_TEXT,56,phone,a building
R_1NfgfYV1GvFsWiN,NameResp_TEXT(56),NameResp_TEXT,56,phone,
R_0TiNGME0OVqJO3H,NameResp_TEXT(56),NameResp_TEXT,56,phone,
R_0ih7r0MXsn7mCSV,NameResp_TEXT(56),NameResp_TEXT,56,phone,
R_aWcEn0nidpymQER,NameResp_TEXT(56),NameResp_TEXT,56,phone,people eating dinner
R_9FZPEV6r7ezLOSN,NameResp_TEXT(56),NameResp_TEXT,56,phone,fireplace
R_6zhc96D1g2EpM2h,NameResp_TEXT(56),NameResp_TEXT,56,phone,two people eating dinner at a table
R_2a6HPCAFPrB4mIR,NameResp_TEXT(56),NameResp_TEXT,56,phone,
R_8nQqGUmR9MT1CTP,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,
R_0NWkLPKVngfskaV,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,
R_2tvsWbcRX5R84ap,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,
R_1TCKelAGYh94Ppr,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,
R_5uoQgdmI1psnW97,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,a face
R_03dyKKqahwimd1z,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,face
R_4I5pqYdhVgOKFKd,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,man's face
R_1EWCq1k7UFauhNj,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,
R_81xh6ldt0VxOPHL,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,
R_9KLkobZ9kYZSzYh,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,child in winter clothes
R_4T9SzDwjzOtlmrX,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,bear
R_eFBfDt4acLjjVQh,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,Face
R_3jv8dkv5pkIe4f3,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,
R_9NNGTs03HOOrLhz,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,"a face, two eyes a nose and mouth looking to the left"
R_9QAIH8o5XKYkAFD,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,
R_8hQIw8oM3sZtlUV,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,
R_dbuBKRXlnjouSRD,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,an eye
R_81i04UQTtFxOXlz,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,
R_aflUaQ1v901DTZb,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,
R_8cU5NCG2ysTIeFf,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,
R_9movxfJr3JHx4c5,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,crowd
R_6zZuvVsaXiYicmh,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,
R_7Os34FuyUOKUtAV,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,
R_6tIMcOQsORkQnuB,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,Eyes in the darkness
R_cAPsFbVcU6FKEpT,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,eyes
R_cO0dBs5ofX0BOpT,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,people
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,
R_0cuIBoqJYSnYnLT,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,
R_9KSFfd62afsuieF,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,carriage
R_02GRIQd5MDRenPf,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,face
R_bjv98vU4STp6zQx,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,
R_9KB1XzOy6rP7O1D,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,jester
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,
R_eDMsuefXH4Nvbhz,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,
R_cGTSCS88UP99f0x,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,cyclops
R_6ujqTETwTzRExX7,NameResp_TEXT(57),NameResp_TEXT,57,teddybear, a face
R_1NfgfYV1GvFsWiN,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,Half a face
R_0TiNGME0OVqJO3H,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,
R_0ih7r0MXsn7mCSV,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,
R_aWcEn0nidpymQER,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,cyclops 
R_9FZPEV6r7ezLOSN,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,people watching
R_6zhc96D1g2EpM2h,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,people lined up
R_2a6HPCAFPrB4mIR,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,
R_8nQqGUmR9MT1CTP,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoe
R_0NWkLPKVngfskaV,NameResp_TEXT(58),NameResp_TEXT,58,shoe,face
R_2tvsWbcRX5R84ap,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoe
R_1TCKelAGYh94Ppr,NameResp_TEXT(58),NameResp_TEXT,58,shoe,
R_5uoQgdmI1psnW97,NameResp_TEXT(58),NameResp_TEXT,58,shoe,
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(58),NameResp_TEXT,58,shoe,
R_03dyKKqahwimd1z,NameResp_TEXT(58),NameResp_TEXT,58,shoe,sneaker
R_4I5pqYdhVgOKFKd,NameResp_TEXT(58),NameResp_TEXT,58,shoe,
R_1EWCq1k7UFauhNj,NameResp_TEXT(58),NameResp_TEXT,58,shoe,
R_81xh6ldt0VxOPHL,NameResp_TEXT(58),NameResp_TEXT,58,shoe,
R_9KLkobZ9kYZSzYh,NameResp_TEXT(58),NameResp_TEXT,58,shoe,
R_4T9SzDwjzOtlmrX,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoe
R_eFBfDt4acLjjVQh,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoe
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(58),NameResp_TEXT,58,shoe,
R_3jv8dkv5pkIe4f3,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoe
R_9NNGTs03HOOrLhz,NameResp_TEXT(58),NameResp_TEXT,58,shoe,"half drawn snoopy, a shoe, a smiley face"
R_9QAIH8o5XKYkAFD,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoe
R_8hQIw8oM3sZtlUV,NameResp_TEXT(58),NameResp_TEXT,58,shoe,
R_dbuBKRXlnjouSRD,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoe
R_81i04UQTtFxOXlz,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoe
R_aflUaQ1v901DTZb,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoe
R_8cU5NCG2ysTIeFf,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoe
R_9movxfJr3JHx4c5,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shadow
R_6zZuvVsaXiYicmh,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoe
R_7Os34FuyUOKUtAV,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoe
R_6tIMcOQsORkQnuB,NameResp_TEXT(58),NameResp_TEXT,58,shoe,
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoes
R_cAPsFbVcU6FKEpT,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoe
R_cO0dBs5ofX0BOpT,NameResp_TEXT(58),NameResp_TEXT,58,shoe,face
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoe
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoe
R_0cuIBoqJYSnYnLT,NameResp_TEXT(58),NameResp_TEXT,58,shoe,
R_9KSFfd62afsuieF,NameResp_TEXT(58),NameResp_TEXT,58,shoe,smiley face
R_02GRIQd5MDRenPf,NameResp_TEXT(58),NameResp_TEXT,58,shoe,cat
R_bjv98vU4STp6zQx,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoe
R_9KB1XzOy6rP7O1D,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoe
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoe 
R_eDMsuefXH4Nvbhz,NameResp_TEXT(58),NameResp_TEXT,58,shoe,
R_cGTSCS88UP99f0x,NameResp_TEXT(58),NameResp_TEXT,58,shoe,birds 
R_6ujqTETwTzRExX7,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoe
R_1NfgfYV1GvFsWiN,NameResp_TEXT(58),NameResp_TEXT,58,shoe,
R_0TiNGME0OVqJO3H,NameResp_TEXT(58),NameResp_TEXT,58,shoe,
R_0ih7r0MXsn7mCSV,NameResp_TEXT(58),NameResp_TEXT,58,shoe,
R_aWcEn0nidpymQER,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoe
R_9FZPEV6r7ezLOSN,NameResp_TEXT(58),NameResp_TEXT,58,shoe,shoe
R_6zhc96D1g2EpM2h,NameResp_TEXT(58),NameResp_TEXT,58,shoe,deer or dogs laying down
R_2a6HPCAFPrB4mIR,NameResp_TEXT(58),NameResp_TEXT,58,shoe,
R_8nQqGUmR9MT1CTP,NameResp_TEXT(59),NameResp_TEXT,59,bottle,
R_0NWkLPKVngfskaV,NameResp_TEXT(59),NameResp_TEXT,59,bottle,dog
R_2tvsWbcRX5R84ap,NameResp_TEXT(59),NameResp_TEXT,59,bottle,
R_1TCKelAGYh94Ppr,NameResp_TEXT(59),NameResp_TEXT,59,bottle,
R_5uoQgdmI1psnW97,NameResp_TEXT(59),NameResp_TEXT,59,bottle,a bear
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(59),NameResp_TEXT,59,bottle,something holding a laser gun
R_03dyKKqahwimd1z,NameResp_TEXT(59),NameResp_TEXT,59,bottle,
R_4I5pqYdhVgOKFKd,NameResp_TEXT(59),NameResp_TEXT,59,bottle,dog
R_1EWCq1k7UFauhNj,NameResp_TEXT(59),NameResp_TEXT,59,bottle,dont know
R_81xh6ldt0VxOPHL,NameResp_TEXT(59),NameResp_TEXT,59,bottle,
R_9KLkobZ9kYZSzYh,NameResp_TEXT(59),NameResp_TEXT,59,bottle,lab
R_4T9SzDwjzOtlmrX,NameResp_TEXT(59),NameResp_TEXT,59,bottle,a forest
R_eFBfDt4acLjjVQh,NameResp_TEXT(59),NameResp_TEXT,59,bottle,dog
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(59),NameResp_TEXT,59,bottle,
R_3jv8dkv5pkIe4f3,NameResp_TEXT(59),NameResp_TEXT,59,bottle,lantern
R_9NNGTs03HOOrLhz,NameResp_TEXT(59),NameResp_TEXT,59,bottle,Whites taking over the blacks
R_9QAIH8o5XKYkAFD,NameResp_TEXT(59),NameResp_TEXT,59,bottle,
R_8hQIw8oM3sZtlUV,NameResp_TEXT(59),NameResp_TEXT,59,bottle,microscope
R_dbuBKRXlnjouSRD,NameResp_TEXT(59),NameResp_TEXT,59,bottle,science
R_81i04UQTtFxOXlz,NameResp_TEXT(59),NameResp_TEXT,59,bottle,
R_aflUaQ1v901DTZb,NameResp_TEXT(59),NameResp_TEXT,59,bottle,
R_8cU5NCG2ysTIeFf,NameResp_TEXT(59),NameResp_TEXT,59,bottle,microscope
R_9movxfJr3JHx4c5,NameResp_TEXT(59),NameResp_TEXT,59,bottle,
R_6zZuvVsaXiYicmh,NameResp_TEXT(59),NameResp_TEXT,59,bottle,
R_7Os34FuyUOKUtAV,NameResp_TEXT(59),NameResp_TEXT,59,bottle,wolf
R_6tIMcOQsORkQnuB,NameResp_TEXT(59),NameResp_TEXT,59,bottle,a dog
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(59),NameResp_TEXT,59,bottle,Guy flicking someone off
R_cAPsFbVcU6FKEpT,NameResp_TEXT(59),NameResp_TEXT,59,bottle,
R_cO0dBs5ofX0BOpT,NameResp_TEXT(59),NameResp_TEXT,59,bottle,forrest
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(59),NameResp_TEXT,59,bottle,trees
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(59),NameResp_TEXT,59,bottle,
R_0cuIBoqJYSnYnLT,NameResp_TEXT(59),NameResp_TEXT,59,bottle,dog
R_9KSFfd62afsuieF,NameResp_TEXT(59),NameResp_TEXT,59,bottle,
R_02GRIQd5MDRenPf,NameResp_TEXT(59),NameResp_TEXT,59,bottle,bear
R_bjv98vU4STp6zQx,NameResp_TEXT(59),NameResp_TEXT,59,bottle,
R_9KB1XzOy6rP7O1D,NameResp_TEXT(59),NameResp_TEXT,59,bottle,dog
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(59),NameResp_TEXT,59,bottle,
R_eDMsuefXH4Nvbhz,NameResp_TEXT(59),NameResp_TEXT,59,bottle,
R_cGTSCS88UP99f0x,NameResp_TEXT(59),NameResp_TEXT,59,bottle,drill
R_6ujqTETwTzRExX7,NameResp_TEXT(59),NameResp_TEXT,59,bottle,
R_1NfgfYV1GvFsWiN,NameResp_TEXT(59),NameResp_TEXT,59,bottle,
R_0TiNGME0OVqJO3H,NameResp_TEXT(59),NameResp_TEXT,59,bottle,
R_0ih7r0MXsn7mCSV,NameResp_TEXT(59),NameResp_TEXT,59,bottle,A lion
R_aWcEn0nidpymQER,NameResp_TEXT(59),NameResp_TEXT,59,bottle,dog
