subj_id,qual_col,measure,row,Name,TextResp,isCorrect
R_8cU5NCG2ysTIeFf,NameResp_TEXT(38),NameResp_TEXT,38,calculator,,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,,0
R_0NWkLPKVngfskaV,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,group of people,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,a tadpole,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,,0
R_03dyKKqahwimd1z,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,tennisracket,1
R_4I5pqYdhVgOKFKd,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,tennisracket,1
R_1EWCq1k7UFauhNj,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,tennisracket,1
R_4T9SzDwjzOtlmrX,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,tennisracket,1
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,tennisracket,1
R_9NNGTs03HOOrLhz,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,tennisracket ,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,alien,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,egg salad,0
R_81i04UQTtFxOXlz,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,,0
R_aflUaQ1v901DTZb,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(39),NameResp_TEXT,39,tennisracket,,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly,1
R_0NWkLPKVngfskaV,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly,1
R_2tvsWbcRX5R84ap,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly,1
R_1TCKelAGYh94Ppr,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly,1
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly,1
R_03dyKKqahwimd1z,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly,1
R_9KLkobZ9kYZSzYh,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly,1
R_4T9SzDwjzOtlmrX,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly,1
R_eFBfDt4acLjjVQh,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly,1
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,Owl,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly,1
R_9NNGTs03HOOrLhz,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly,1
R_9QAIH8o5XKYkAFD,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly,1
R_8hQIw8oM3sZtlUV,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly,1
R_dbuBKRXlnjouSRD,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,buttefly,0
R_81i04UQTtFxOXlz,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly,1
R_aflUaQ1v901DTZb,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly,1
R_8cU5NCG2ysTIeFf,NameResp_TEXT(40),NameResp_TEXT,40,butterfly,butterfly,1
R_8nQqGUmR9MT1CTP,NameResp_TEXT(41),NameResp_TEXT,41,stapler,,0
R_0NWkLPKVngfskaV,NameResp_TEXT(41),NameResp_TEXT,41,stapler,,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(41),NameResp_TEXT,41,stapler,stairs,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(41),NameResp_TEXT,41,stapler,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(41),NameResp_TEXT,41,stapler,a piano,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(41),NameResp_TEXT,41,stapler,,0
R_03dyKKqahwimd1z,NameResp_TEXT(41),NameResp_TEXT,41,stapler,stairs,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(41),NameResp_TEXT,41,stapler,,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(41),NameResp_TEXT,41,stapler,,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(41),NameResp_TEXT,41,stapler,,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(41),NameResp_TEXT,41,stapler,city,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(41),NameResp_TEXT,41,stapler,stapler,1
R_eFBfDt4acLjjVQh,NameResp_TEXT(41),NameResp_TEXT,41,stapler,harmonica,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(41),NameResp_TEXT,41,stapler,Building,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(41),NameResp_TEXT,41,stapler,piano,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(41),NameResp_TEXT,41,stapler,shelves in a house,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(41),NameResp_TEXT,41,stapler,stapler,1
R_8hQIw8oM3sZtlUV,NameResp_TEXT(41),NameResp_TEXT,41,stapler,,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(41),NameResp_TEXT,41,stapler,stapler,1
R_81i04UQTtFxOXlz,NameResp_TEXT(41),NameResp_TEXT,41,stapler,bus in city with tall buiildings,0
R_aflUaQ1v901DTZb,NameResp_TEXT(41),NameResp_TEXT,41,stapler,bookcase,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(41),NameResp_TEXT,41,stapler,,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,,0
R_0NWkLPKVngfskaV,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,lantern,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,group of dogs,0
R_03dyKKqahwimd1z,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,restaurant,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,sodacan,1
R_1EWCq1k7UFauhNj,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,astronauts helmet,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,someone taking a picture with a razor phone,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,pop,0
R_81i04UQTtFxOXlz,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,,0
R_aflUaQ1v901DTZb,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,canyon,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(42),NameResp_TEXT,42,sodacan,can,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(43),NameResp_TEXT,43,palmtree,palmtree,1
R_0NWkLPKVngfskaV,NameResp_TEXT(43),NameResp_TEXT,43,palmtree,rainforest,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(43),NameResp_TEXT,43,palmtree,tree,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(43),NameResp_TEXT,43,palmtree,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(43),NameResp_TEXT,43,palmtree,,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(43),NameResp_TEXT,43,palmtree,,0
R_03dyKKqahwimd1z,NameResp_TEXT(43),NameResp_TEXT,43,palmtree,,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(43),NameResp_TEXT,43,palmtree,,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(43),NameResp_TEXT,43,palmtree,person,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(43),NameResp_TEXT,43,palmtree,,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(43),NameResp_TEXT,43,palmtree,flower,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(43),NameResp_TEXT,43,palmtree,water,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(43),NameResp_TEXT,43,palmtree,palmtree,1
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(43),NameResp_TEXT,43,palmtree,,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(43),NameResp_TEXT,43,palmtree,plant,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(43),NameResp_TEXT,43,palmtree,something scary,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(43),NameResp_TEXT,43,palmtree,,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(43),NameResp_TEXT,43,palmtree,,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(43),NameResp_TEXT,43,palmtree,tear gas,0
R_81i04UQTtFxOXlz,NameResp_TEXT(43),NameResp_TEXT,43,palmtree,palmtree,1
R_aflUaQ1v901DTZb,NameResp_TEXT(43),NameResp_TEXT,43,palmtree,,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(43),NameResp_TEXT,43,palmtree,,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(44),NameResp_TEXT,44,gift,,0
R_0NWkLPKVngfskaV,NameResp_TEXT(44),NameResp_TEXT,44,gift,dog,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(44),NameResp_TEXT,44,gift,,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(44),NameResp_TEXT,44,gift,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(44),NameResp_TEXT,44,gift,,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(44),NameResp_TEXT,44,gift,,0
R_03dyKKqahwimd1z,NameResp_TEXT(44),NameResp_TEXT,44,gift,face,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(44),NameResp_TEXT,44,gift,,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(44),NameResp_TEXT,44,gift,,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(44),NameResp_TEXT,44,gift,,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(44),NameResp_TEXT,44,gift,man,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(44),NameResp_TEXT,44,gift,,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(44),NameResp_TEXT,44,gift,,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(44),NameResp_TEXT,44,gift,Angry face,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(44),NameResp_TEXT,44,gift,face/mask,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(44),NameResp_TEXT,44,gift,a man,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(44),NameResp_TEXT,44,gift,a man,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(44),NameResp_TEXT,44,gift,present,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(44),NameResp_TEXT,44,gift,Asia,0
R_81i04UQTtFxOXlz,NameResp_TEXT(44),NameResp_TEXT,44,gift,,0
R_aflUaQ1v901DTZb,NameResp_TEXT(44),NameResp_TEXT,44,gift,,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(44),NameResp_TEXT,44,gift,bulldog,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(45),NameResp_TEXT,45,bucket,,0
R_0NWkLPKVngfskaV,NameResp_TEXT(45),NameResp_TEXT,45,bucket,stove,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(45),NameResp_TEXT,45,bucket,crab,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(45),NameResp_TEXT,45,bucket,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(45),NameResp_TEXT,45,bucket,,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(45),NameResp_TEXT,45,bucket,"on a ride, or rollercoaster.. maybe driving on a road",0
R_03dyKKqahwimd1z,NameResp_TEXT(45),NameResp_TEXT,45,bucket,cup,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(45),NameResp_TEXT,45,bucket,flower,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(45),NameResp_TEXT,45,bucket,,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(45),NameResp_TEXT,45,bucket,,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(45),NameResp_TEXT,45,bucket,muffins and rug,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(45),NameResp_TEXT,45,bucket,potatoes,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(45),NameResp_TEXT,45,bucket,ice cream in a dish,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(45),NameResp_TEXT,45,bucket,Frog on a lilipad,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(45),NameResp_TEXT,45,bucket,animal drinking from bucket,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(45),NameResp_TEXT,45,bucket,Something very abstract,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(45),NameResp_TEXT,45,bucket,,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(45),NameResp_TEXT,45,bucket,,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(45),NameResp_TEXT,45,bucket,death,0
R_81i04UQTtFxOXlz,NameResp_TEXT(45),NameResp_TEXT,45,bucket,,0
R_aflUaQ1v901DTZb,NameResp_TEXT(45),NameResp_TEXT,45,bucket,,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(45),NameResp_TEXT,45,bucket,bucket,1
R_8nQqGUmR9MT1CTP,NameResp_TEXT(46),NameResp_TEXT,46,trumpet,key,0
R_0NWkLPKVngfskaV,NameResp_TEXT(46),NameResp_TEXT,46,trumpet,trumpet,1
R_2tvsWbcRX5R84ap,NameResp_TEXT(46),NameResp_TEXT,46,trumpet,key,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(46),NameResp_TEXT,46,trumpet,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(46),NameResp_TEXT,46,trumpet,a park bench and house,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(46),NameResp_TEXT,46,trumpet,trumpet,1
R_03dyKKqahwimd1z,NameResp_TEXT(46),NameResp_TEXT,46,trumpet,key,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(46),NameResp_TEXT,46,trumpet,trumpet,1
R_1EWCq1k7UFauhNj,NameResp_TEXT(46),NameResp_TEXT,46,trumpet,,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(46),NameResp_TEXT,46,trumpet,,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(46),NameResp_TEXT,46,trumpet,trumpet,1
R_4T9SzDwjzOtlmrX,NameResp_TEXT(46),NameResp_TEXT,46,trumpet,,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(46),NameResp_TEXT,46,trumpet,trumpet,1
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(46),NameResp_TEXT,46,trumpet,,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(46),NameResp_TEXT,46,trumpet,,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(46),NameResp_TEXT,46,trumpet,,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(46),NameResp_TEXT,46,trumpet,,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(46),NameResp_TEXT,46,trumpet,,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(46),NameResp_TEXT,46,trumpet,trumpet,1
R_81i04UQTtFxOXlz,NameResp_TEXT(46),NameResp_TEXT,46,trumpet,a goose ,0
R_aflUaQ1v901DTZb,NameResp_TEXT(46),NameResp_TEXT,46,trumpet,trumpet,1
R_8cU5NCG2ysTIeFf,NameResp_TEXT(46),NameResp_TEXT,46,trumpet,,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(47),NameResp_TEXT,47,bill,dollar,0
R_0NWkLPKVngfskaV,NameResp_TEXT(47),NameResp_TEXT,47,bill,money,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(47),NameResp_TEXT,47,bill,dollar,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(47),NameResp_TEXT,47,bill,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(47),NameResp_TEXT,47,bill,a raft on water,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(47),NameResp_TEXT,47,bill,,0
R_03dyKKqahwimd1z,NameResp_TEXT(47),NameResp_TEXT,47,bill,,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(47),NameResp_TEXT,47,bill,,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(47),NameResp_TEXT,47,bill,,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(47),NameResp_TEXT,47,bill,,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(47),NameResp_TEXT,47,bill,money in water,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(47),NameResp_TEXT,47,bill,money,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(47),NameResp_TEXT,47,bill,fox with glasses,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(47),NameResp_TEXT,47,bill,bill,1
R_3jv8dkv5pkIe4f3,NameResp_TEXT(47),NameResp_TEXT,47,bill,domino,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(47),NameResp_TEXT,47,bill,bill,1
R_9QAIH8o5XKYkAFD,NameResp_TEXT(47),NameResp_TEXT,47,bill,,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(47),NameResp_TEXT,47,bill,,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(47),NameResp_TEXT,47,bill,money,0
R_81i04UQTtFxOXlz,NameResp_TEXT(47),NameResp_TEXT,47,bill,money ,0
R_aflUaQ1v901DTZb,NameResp_TEXT(47),NameResp_TEXT,47,bill,eyes in glasses,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(47),NameResp_TEXT,47,bill,dollar,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(48),NameResp_TEXT,48,fish,map,0
R_0NWkLPKVngfskaV,NameResp_TEXT(48),NameResp_TEXT,48,fish,,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(48),NameResp_TEXT,48,fish,,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(48),NameResp_TEXT,48,fish,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(48),NameResp_TEXT,48,fish,,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(48),NameResp_TEXT,48,fish,lakes with a ship sailing,0
R_03dyKKqahwimd1z,NameResp_TEXT(48),NameResp_TEXT,48,fish,seal,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(48),NameResp_TEXT,48,fish,,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(48),NameResp_TEXT,48,fish,,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(48),NameResp_TEXT,48,fish,,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(48),NameResp_TEXT,48,fish,,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(48),NameResp_TEXT,48,fish,,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(48),NameResp_TEXT,48,fish,Pikachu,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(48),NameResp_TEXT,48,fish,,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(48),NameResp_TEXT,48,fish,violin ,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(48),NameResp_TEXT,48,fish,"Topographic map of water (showing the deep parts, which are the white parts)",0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(48),NameResp_TEXT,48,fish,,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(48),NameResp_TEXT,48,fish,,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(48),NameResp_TEXT,48,fish,ebola,0
R_81i04UQTtFxOXlz,NameResp_TEXT(48),NameResp_TEXT,48,fish,a hilly gold course,0
R_aflUaQ1v901DTZb,NameResp_TEXT(48),NameResp_TEXT,48,fish,,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(48),NameResp_TEXT,48,fish,,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(49),NameResp_TEXT,49,bell,,0
R_0NWkLPKVngfskaV,NameResp_TEXT(49),NameResp_TEXT,49,bell,dog,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(49),NameResp_TEXT,49,bell,,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(49),NameResp_TEXT,49,bell,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(49),NameResp_TEXT,49,bell,,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(49),NameResp_TEXT,49,bell,a dog,0
R_03dyKKqahwimd1z,NameResp_TEXT(49),NameResp_TEXT,49,bell,,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(49),NameResp_TEXT,49,bell,elephant,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(49),NameResp_TEXT,49,bell,,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(49),NameResp_TEXT,49,bell,mans face,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(49),NameResp_TEXT,49,bell,,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(49),NameResp_TEXT,49,bell,,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(49),NameResp_TEXT,49,bell,dog head,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(49),NameResp_TEXT,49,bell,,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(49),NameResp_TEXT,49,bell,,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(49),NameResp_TEXT,49,bell,a mom bending down to kiss her baby,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(49),NameResp_TEXT,49,bell,,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(49),NameResp_TEXT,49,bell,,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(49),NameResp_TEXT,49,bell,Tim Rogers,0
R_81i04UQTtFxOXlz,NameResp_TEXT(49),NameResp_TEXT,49,bell,,0
R_aflUaQ1v901DTZb,NameResp_TEXT(49),NameResp_TEXT,49,bell,,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(49),NameResp_TEXT,49,bell,shoe,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(50),NameResp_TEXT,50,cheese,chair,0
R_0NWkLPKVngfskaV,NameResp_TEXT(50),NameResp_TEXT,50,cheese,cheese,1
R_2tvsWbcRX5R84ap,NameResp_TEXT(50),NameResp_TEXT,50,cheese,cheese,1
R_1TCKelAGYh94Ppr,NameResp_TEXT(50),NameResp_TEXT,50,cheese,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(50),NameResp_TEXT,50,cheese,,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(50),NameResp_TEXT,50,cheese,,0
R_03dyKKqahwimd1z,NameResp_TEXT(50),NameResp_TEXT,50,cheese,men around a table,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(50),NameResp_TEXT,50,cheese,a girls pony tail,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(50),NameResp_TEXT,50,cheese,,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(50),NameResp_TEXT,50,cheese,,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(50),NameResp_TEXT,50,cheese,cheese,1
R_4T9SzDwjzOtlmrX,NameResp_TEXT(50),NameResp_TEXT,50,cheese,,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(50),NameResp_TEXT,50,cheese,cheese,1
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(50),NameResp_TEXT,50,cheese,Bread,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(50),NameResp_TEXT,50,cheese,cheese,1
R_9NNGTs03HOOrLhz,NameResp_TEXT(50),NameResp_TEXT,50,cheese,"somewhat of Patrick Star (from Sponge bob), A table with people sitting at it.",0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(50),NameResp_TEXT,50,cheese,,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(50),NameResp_TEXT,50,cheese,,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(50),NameResp_TEXT,50,cheese,cheese,1
R_81i04UQTtFxOXlz,NameResp_TEXT(50),NameResp_TEXT,50,cheese,a sandwich,0
R_aflUaQ1v901DTZb,NameResp_TEXT(50),NameResp_TEXT,50,cheese,,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(50),NameResp_TEXT,50,cheese,cheese,1
R_8nQqGUmR9MT1CTP,NameResp_TEXT(51),NameResp_TEXT,51,turtle,pineapple,0
R_0NWkLPKVngfskaV,NameResp_TEXT(51),NameResp_TEXT,51,turtle,,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(51),NameResp_TEXT,51,turtle,turtle,1
R_1TCKelAGYh94Ppr,NameResp_TEXT(51),NameResp_TEXT,51,turtle,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(51),NameResp_TEXT,51,turtle,a fish,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(51),NameResp_TEXT,51,turtle,,0
R_03dyKKqahwimd1z,NameResp_TEXT(51),NameResp_TEXT,51,turtle,,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(51),NameResp_TEXT,51,turtle,turtle,1
R_1EWCq1k7UFauhNj,NameResp_TEXT(51),NameResp_TEXT,51,turtle,,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(51),NameResp_TEXT,51,turtle,,0
