subj_id,qual_col,TextResp,measure,row,Name,AiMatched
R_0TiNGME0OVqJO3H,NameResp_TEXT(55),,NameResp_TEXT,55,basket,0
R_0ih7r0MXsn7mCSV,NameResp_TEXT(55),a bug,NameResp_TEXT,55,basket,0
R_aWcEn0nidpymQER,NameResp_TEXT(55),soldier ,NameResp_TEXT,55,basket,0
R_9FZPEV6r7ezLOSN,NameResp_TEXT(55),flowers,NameResp_TEXT,55,basket,0
R_6zhc96D1g2EpM2h,NameResp_TEXT(55),someone sleeping,NameResp_TEXT,55,basket,0
R_2a6HPCAFPrB4mIR,NameResp_TEXT(55),,NameResp_TEXT,55,basket,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(56),,NameResp_TEXT,56,phone,0
R_0NWkLPKVngfskaV,NameResp_TEXT(56),band,NameResp_TEXT,56,phone,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(56),,NameResp_TEXT,56,phone,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(56),,NameResp_TEXT,56,phone,0
R_5uoQgdmI1psnW97,NameResp_TEXT(56),,NameResp_TEXT,56,phone,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(56),,NameResp_TEXT,56,phone,0
R_03dyKKqahwimd1z,NameResp_TEXT(56),chess table,NameResp_TEXT,56,phone,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(56),,NameResp_TEXT,56,phone,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(56),,NameResp_TEXT,56,phone,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(56),,NameResp_TEXT,56,phone,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(56),temple,NameResp_TEXT,56,phone,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(56),,NameResp_TEXT,56,phone,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(56),,NameResp_TEXT,56,phone,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(56),,NameResp_TEXT,56,phone,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(56),,NameResp_TEXT,56,phone,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(56),,NameResp_TEXT,56,phone,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(56),,NameResp_TEXT,56,phone,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(56),,NameResp_TEXT,56,phone,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(56),white flight,NameResp_TEXT,56,phone,0
R_81i04UQTtFxOXlz,NameResp_TEXT(56),two people at a table ,NameResp_TEXT,56,phone,0
R_aflUaQ1v901DTZb,NameResp_TEXT(56),People sitting at a table,NameResp_TEXT,56,phone,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(56),bedroom,NameResp_TEXT,56,phone,0
R_9movxfJr3JHx4c5,NameResp_TEXT(56),,NameResp_TEXT,56,phone,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(56),,NameResp_TEXT,56,phone,0
R_7Os34FuyUOKUtAV,NameResp_TEXT(56),,NameResp_TEXT,56,phone,0
R_6tIMcOQsORkQnuB,NameResp_TEXT(56),,NameResp_TEXT,56,phone,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(56),Exchange of gifts,NameResp_TEXT,56,phone,0
R_cAPsFbVcU6FKEpT,NameResp_TEXT(56),,NameResp_TEXT,56,phone,0
R_cO0dBs5ofX0BOpT,NameResp_TEXT(56),,NameResp_TEXT,56,phone,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(56),man,NameResp_TEXT,56,phone,0
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(56),,NameResp_TEXT,56,phone,0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(56),,NameResp_TEXT,56,phone,0
R_9KSFfd62afsuieF,NameResp_TEXT(56),crab,NameResp_TEXT,56,phone,0
R_02GRIQd5MDRenPf,NameResp_TEXT(56),bed,NameResp_TEXT,56,phone,0
R_bjv98vU4STp6zQx,NameResp_TEXT(56),people eating,NameResp_TEXT,56,phone,0
R_9KB1XzOy6rP7O1D,NameResp_TEXT(56),bed,NameResp_TEXT,56,phone,0
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(56),,NameResp_TEXT,56,phone,0
R_eDMsuefXH4Nvbhz,NameResp_TEXT(56),,NameResp_TEXT,56,phone,0
R_cGTSCS88UP99f0x,NameResp_TEXT(56),small pot,NameResp_TEXT,56,phone,0
R_6ujqTETwTzRExX7,NameResp_TEXT(56),a building,NameResp_TEXT,56,phone,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(56),,NameResp_TEXT,56,phone,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(56),,NameResp_TEXT,56,phone,0
R_0ih7r0MXsn7mCSV,NameResp_TEXT(56),,NameResp_TEXT,56,phone,0
R_aWcEn0nidpymQER,NameResp_TEXT(56),people eating dinner,NameResp_TEXT,56,phone,0
R_9FZPEV6r7ezLOSN,NameResp_TEXT(56),fireplace,NameResp_TEXT,56,phone,0
R_6zhc96D1g2EpM2h,NameResp_TEXT(56),two people eating dinner at a table,NameResp_TEXT,56,phone,0
R_2a6HPCAFPrB4mIR,NameResp_TEXT(56),,NameResp_TEXT,56,phone,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear,0
R_0NWkLPKVngfskaV,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear,0
R_5uoQgdmI1psnW97,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(57),a face,NameResp_TEXT,57,teddybear,0
R_03dyKKqahwimd1z,NameResp_TEXT(57),face,NameResp_TEXT,57,teddybear,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(57),man's face,NameResp_TEXT,57,teddybear,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(57),child in winter clothes,NameResp_TEXT,57,teddybear,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(57),bear,NameResp_TEXT,57,teddybear,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(57),Face,NameResp_TEXT,57,teddybear,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(57),"a face, two eyes a nose and mouth looking to the left",NameResp_TEXT,57,teddybear,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(57),an eye,NameResp_TEXT,57,teddybear,0
R_81i04UQTtFxOXlz,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear,0
R_aflUaQ1v901DTZb,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear,0
R_9movxfJr3JHx4c5,NameResp_TEXT(57),crowd,NameResp_TEXT,57,teddybear,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear,0
R_7Os34FuyUOKUtAV,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear,0
R_6tIMcOQsORkQnuB,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(57),Eyes in the darkness,NameResp_TEXT,57,teddybear,0
R_cAPsFbVcU6FKEpT,NameResp_TEXT(57),eyes,NameResp_TEXT,57,teddybear,0
R_cO0dBs5ofX0BOpT,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(57),people,NameResp_TEXT,57,teddybear,0
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear,0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear,0
R_9KSFfd62afsuieF,NameResp_TEXT(57),carriage,NameResp_TEXT,57,teddybear,0
R_02GRIQd5MDRenPf,NameResp_TEXT(57),face,NameResp_TEXT,57,teddybear,0
R_bjv98vU4STp6zQx,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear,0
R_9KB1XzOy6rP7O1D,NameResp_TEXT(57),jester,NameResp_TEXT,57,teddybear,0
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear,0
R_eDMsuefXH4Nvbhz,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear,0
R_cGTSCS88UP99f0x,NameResp_TEXT(57),cyclops,NameResp_TEXT,57,teddybear,0
R_6ujqTETwTzRExX7,NameResp_TEXT(57), a face,NameResp_TEXT,57,teddybear,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(57),Half a face,NameResp_TEXT,57,teddybear,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear,0
R_0ih7r0MXsn7mCSV,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear,0
R_aWcEn0nidpymQER,NameResp_TEXT(57),cyclops ,NameResp_TEXT,57,teddybear,0
R_9FZPEV6r7ezLOSN,NameResp_TEXT(57),people watching,NameResp_TEXT,57,teddybear,0
R_6zhc96D1g2EpM2h,NameResp_TEXT(57),people lined up,NameResp_TEXT,57,teddybear,0
R_2a6HPCAFPrB4mIR,NameResp_TEXT(57),,NameResp_TEXT,57,teddybear,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(58),shoe,NameResp_TEXT,58,schoe,0
R_0NWkLPKVngfskaV,NameResp_TEXT(58),face,NameResp_TEXT,58,schoe,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(58),shoe,NameResp_TEXT,58,schoe,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(58),,NameResp_TEXT,58,schoe,0
R_5uoQgdmI1psnW97,NameResp_TEXT(58),,NameResp_TEXT,58,schoe,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(58),,NameResp_TEXT,58,schoe,0
R_03dyKKqahwimd1z,NameResp_TEXT(58),sneaker,NameResp_TEXT,58,schoe,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(58),,NameResp_TEXT,58,schoe,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(58),,NameResp_TEXT,58,schoe,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(58),,NameResp_TEXT,58,schoe,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(58),,NameResp_TEXT,58,schoe,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(58),shoe,NameResp_TEXT,58,schoe,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(58),shoe,NameResp_TEXT,58,schoe,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(58),,NameResp_TEXT,58,schoe,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(58),shoe,NameResp_TEXT,58,schoe,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(58),"half drawn snoopy, a shoe, a smiley face",NameResp_TEXT,58,schoe,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(58),shoe,NameResp_TEXT,58,schoe,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(58),,NameResp_TEXT,58,schoe,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(58),shoe,NameResp_TEXT,58,schoe,0
R_81i04UQTtFxOXlz,NameResp_TEXT(58),a shoe in a park,NameResp_TEXT,58,schoe,0
R_aflUaQ1v901DTZb,NameResp_TEXT(58),shoe,NameResp_TEXT,58,schoe,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(58),shoe,NameResp_TEXT,58,schoe,0
R_9movxfJr3JHx4c5,NameResp_TEXT(58),shadow,NameResp_TEXT,58,schoe,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(58),shoe,NameResp_TEXT,58,schoe,0
R_7Os34FuyUOKUtAV,NameResp_TEXT(58),shoe,NameResp_TEXT,58,schoe,0
R_6tIMcOQsORkQnuB,NameResp_TEXT(58),,NameResp_TEXT,58,schoe,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(58),shoes,NameResp_TEXT,58,schoe,0
R_cAPsFbVcU6FKEpT,NameResp_TEXT(58),tennis shoe/tree/leaves,NameResp_TEXT,58,schoe,0
R_cO0dBs5ofX0BOpT,NameResp_TEXT(58),face,NameResp_TEXT,58,schoe,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(58),shoe,NameResp_TEXT,58,schoe,0
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(58),Tennis Shoe ,NameResp_TEXT,58,schoe,0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(58),,NameResp_TEXT,58,schoe,0
R_9KSFfd62afsuieF,NameResp_TEXT(58),smiley face,NameResp_TEXT,58,schoe,0
R_02GRIQd5MDRenPf,NameResp_TEXT(58),cat,NameResp_TEXT,58,schoe,0
R_bjv98vU4STp6zQx,NameResp_TEXT(58),shoe,NameResp_TEXT,58,schoe,0
R_9KB1XzOy6rP7O1D,NameResp_TEXT(58),shoe,NameResp_TEXT,58,schoe,0
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(58),shoe ,NameResp_TEXT,58,schoe,0
R_eDMsuefXH4Nvbhz,NameResp_TEXT(58),,NameResp_TEXT,58,schoe,0
R_cGTSCS88UP99f0x,NameResp_TEXT(58),birds ,NameResp_TEXT,58,schoe,0
R_6ujqTETwTzRExX7,NameResp_TEXT(58),a shoe,NameResp_TEXT,58,schoe,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(58),,NameResp_TEXT,58,schoe,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(58),,NameResp_TEXT,58,schoe,0
R_0ih7r0MXsn7mCSV,NameResp_TEXT(58),,NameResp_TEXT,58,schoe,0
R_aWcEn0nidpymQER,NameResp_TEXT(58),shoe,NameResp_TEXT,58,schoe,0
R_9FZPEV6r7ezLOSN,NameResp_TEXT(58),shoe,NameResp_TEXT,58,schoe,0
R_6zhc96D1g2EpM2h,NameResp_TEXT(58),deer or dogs laying down,NameResp_TEXT,58,schoe,0
R_2a6HPCAFPrB4mIR,NameResp_TEXT(58),,NameResp_TEXT,58,schoe,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(59),,NameResp_TEXT,59,bottle,0
R_0NWkLPKVngfskaV,NameResp_TEXT(59),dog,NameResp_TEXT,59,bottle,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(59),,NameResp_TEXT,59,bottle,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(59),,NameResp_TEXT,59,bottle,0
R_5uoQgdmI1psnW97,NameResp_TEXT(59),a bear,NameResp_TEXT,59,bottle,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(59),something holding a laser gun,NameResp_TEXT,59,bottle,0
R_03dyKKqahwimd1z,NameResp_TEXT(59),,NameResp_TEXT,59,bottle,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(59),dog,NameResp_TEXT,59,bottle,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(59),dont know,NameResp_TEXT,59,bottle,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(59),,NameResp_TEXT,59,bottle,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(59),lab,NameResp_TEXT,59,bottle,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(59),a forest,NameResp_TEXT,59,bottle,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(59),dog,NameResp_TEXT,59,bottle,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(59),,NameResp_TEXT,59,bottle,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(59),lantern,NameResp_TEXT,59,bottle,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(59),Whites taking over the blacks,NameResp_TEXT,59,bottle,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(59),,NameResp_TEXT,59,bottle,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(59),microscope,NameResp_TEXT,59,bottle,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(59),science,NameResp_TEXT,59,bottle,0
R_81i04UQTtFxOXlz,NameResp_TEXT(59),,NameResp_TEXT,59,bottle,0
R_aflUaQ1v901DTZb,NameResp_TEXT(59),,NameResp_TEXT,59,bottle,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(59),microscope,NameResp_TEXT,59,bottle,0
R_9movxfJr3JHx4c5,NameResp_TEXT(59),,NameResp_TEXT,59,bottle,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(59),,NameResp_TEXT,59,bottle,0
R_7Os34FuyUOKUtAV,NameResp_TEXT(59),wolf,NameResp_TEXT,59,bottle,0
R_6tIMcOQsORkQnuB,NameResp_TEXT(59),a dog,NameResp_TEXT,59,bottle,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(59),Guy flicking someone off,NameResp_TEXT,59,bottle,0
R_cAPsFbVcU6FKEpT,NameResp_TEXT(59),,NameResp_TEXT,59,bottle,0
R_cO0dBs5ofX0BOpT,NameResp_TEXT(59),forrest,NameResp_TEXT,59,bottle,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(59),trees,NameResp_TEXT,59,bottle,0
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(59),,NameResp_TEXT,59,bottle,0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(59),dog,NameResp_TEXT,59,bottle,0
R_9KSFfd62afsuieF,NameResp_TEXT(59),,NameResp_TEXT,59,bottle,0
R_02GRIQd5MDRenPf,NameResp_TEXT(59),bear,NameResp_TEXT,59,bottle,0
R_bjv98vU4STp6zQx,NameResp_TEXT(59),,NameResp_TEXT,59,bottle,0
R_9KB1XzOy6rP7O1D,NameResp_TEXT(59),dog,NameResp_TEXT,59,bottle,0
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(59),,NameResp_TEXT,59,bottle,0
R_eDMsuefXH4Nvbhz,NameResp_TEXT(59),,NameResp_TEXT,59,bottle,0
R_cGTSCS88UP99f0x,NameResp_TEXT(59),drill,NameResp_TEXT,59,bottle,0
R_6ujqTETwTzRExX7,NameResp_TEXT(59),,NameResp_TEXT,59,bottle,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(59),,NameResp_TEXT,59,bottle,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(59),,NameResp_TEXT,59,bottle,0
R_0ih7r0MXsn7mCSV,NameResp_TEXT(59),A lion,NameResp_TEXT,59,bottle,0
R_aWcEn0nidpymQER,NameResp_TEXT(59),dog,NameResp_TEXT,59,bottle,0
R_9FZPEV6r7ezLOSN,NameResp_TEXT(59),,NameResp_TEXT,59,bottle,0
R_6zhc96D1g2EpM2h,NameResp_TEXT(59),face with eye,NameResp_TEXT,59,bottle,0
R_2a6HPCAFPrB4mIR,NameResp_TEXT(59),,NameResp_TEXT,59,bottle,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(60),bunny,NameResp_TEXT,60,rabbit,0
R_0NWkLPKVngfskaV,NameResp_TEXT(60),bunny,NameResp_TEXT,60,rabbit,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(60),castle,NameResp_TEXT,60,rabbit,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(60),,NameResp_TEXT,60,rabbit,0
R_5uoQgdmI1psnW97,NameResp_TEXT(60),a rabbit,NameResp_TEXT,60,rabbit,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(60),,NameResp_TEXT,60,rabbit,0
R_03dyKKqahwimd1z,NameResp_TEXT(60),Rabbit,NameResp_TEXT,60,rabbit,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(60),leaf,NameResp_TEXT,60,rabbit,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(60),,NameResp_TEXT,60,rabbit,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(60),bunny,NameResp_TEXT,60,rabbit,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(60),rabbit,NameResp_TEXT,60,rabbit,1
R_4T9SzDwjzOtlmrX,NameResp_TEXT(60),bunny,NameResp_TEXT,60,rabbit,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(60),bunny,NameResp_TEXT,60,rabbit,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(60),Rabbit,NameResp_TEXT,60,rabbit,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(60),rabbit,NameResp_TEXT,60,rabbit,1
R_9NNGTs03HOOrLhz,NameResp_TEXT(60),The picture reminds me of the one picture of the face and the word liar. In this picture there's a face with glasses,NameResp_TEXT,60,rabbit,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(60),rabbit,NameResp_TEXT,60,rabbit,1
R_8hQIw8oM3sZtlUV,NameResp_TEXT(60),rabbit,NameResp_TEXT,60,rabbit,1
R_dbuBKRXlnjouSRD,NameResp_TEXT(60),rabbit,NameResp_TEXT,60,rabbit,1
R_81i04UQTtFxOXlz,NameResp_TEXT(60),a rabbit,NameResp_TEXT,60,rabbit,0
R_aflUaQ1v901DTZb,NameResp_TEXT(60),bunny,NameResp_TEXT,60,rabbit,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(60),rabbit,NameResp_TEXT,60,rabbit,1
R_9movxfJr3JHx4c5,NameResp_TEXT(60),water,NameResp_TEXT,60,rabbit,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(60),rabbit,NameResp_TEXT,60,rabbit,1
R_7Os34FuyUOKUtAV,NameResp_TEXT(60),rabbit,NameResp_TEXT,60,rabbit,1
R_6tIMcOQsORkQnuB,NameResp_TEXT(60),a rabbit,NameResp_TEXT,60,rabbit,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(60),rabbit,NameResp_TEXT,60,rabbit,1
R_cAPsFbVcU6FKEpT,NameResp_TEXT(60),rabbit,NameResp_TEXT,60,rabbit,1
R_cO0dBs5ofX0BOpT,NameResp_TEXT(60),rabbit,NameResp_TEXT,60,rabbit,1
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(60),rabbit,NameResp_TEXT,60,rabbit,1
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(60),,NameResp_TEXT,60,rabbit,0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(60),,NameResp_TEXT,60,rabbit,0
R_9KSFfd62afsuieF,NameResp_TEXT(60),clouds,NameResp_TEXT,60,rabbit,0
R_02GRIQd5MDRenPf,NameResp_TEXT(60),rabbut,NameResp_TEXT,60,rabbit,0
R_bjv98vU4STp6zQx,NameResp_TEXT(60),,NameResp_TEXT,60,rabbit,0
R_9KB1XzOy6rP7O1D,NameResp_TEXT(60),rabbit,NameResp_TEXT,60,rabbit,1
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(60),bunny,NameResp_TEXT,60,rabbit,0
R_eDMsuefXH4Nvbhz,NameResp_TEXT(60),,NameResp_TEXT,60,rabbit,0
R_cGTSCS88UP99f0x,NameResp_TEXT(60),moth,NameResp_TEXT,60,rabbit,0
R_6ujqTETwTzRExX7,NameResp_TEXT(60),man on horse,NameResp_TEXT,60,rabbit,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(60),Bunny/Rabbit,NameResp_TEXT,60,rabbit,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(60),,NameResp_TEXT,60,rabbit,0
R_0ih7r0MXsn7mCSV,NameResp_TEXT(60),,NameResp_TEXT,60,rabbit,0
R_aWcEn0nidpymQER,NameResp_TEXT(60),rabbit,NameResp_TEXT,60,rabbit,1
R_9FZPEV6r7ezLOSN,NameResp_TEXT(60),bunny,NameResp_TEXT,60,rabbit,0
R_6zhc96D1g2EpM2h,NameResp_TEXT(60),rabbit,NameResp_TEXT,60,rabbit,1
R_2a6HPCAFPrB4mIR,NameResp_TEXT(60),rabbit,NameResp_TEXT,60,rabbit,1
R_8nQqGUmR9MT1CTP,NameResp_TEXT(61),,NameResp_TEXT,61,lamp,0
R_0NWkLPKVngfskaV,NameResp_TEXT(61),,NameResp_TEXT,61,lamp,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(61),bat,NameResp_TEXT,61,lamp,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(61),,NameResp_TEXT,61,lamp,0
R_5uoQgdmI1psnW97,NameResp_TEXT(61),a desk lamp and door,NameResp_TEXT,61,lamp,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(61),"a city, buildings",NameResp_TEXT,61,lamp,0
R_03dyKKqahwimd1z,NameResp_TEXT(61),wall,NameResp_TEXT,61,lamp,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(61),,NameResp_TEXT,61,lamp,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(61),,NameResp_TEXT,61,lamp,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(61),lamp,NameResp_TEXT,61,lamp,1
R_9KLkobZ9kYZSzYh,NameResp_TEXT(61),city,NameResp_TEXT,61,lamp,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(61),building,NameResp_TEXT,61,lamp,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(61),lamp,NameResp_TEXT,61,lamp,1
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(61),City Street,NameResp_TEXT,61,lamp,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(61),lamp,NameResp_TEXT,61,lamp,1
R_9NNGTs03HOOrLhz,NameResp_TEXT(61),a balancer,NameResp_TEXT,61,lamp,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(61),,NameResp_TEXT,61,lamp,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(61),,NameResp_TEXT,61,lamp,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(61),lamp,NameResp_TEXT,61,lamp,1
R_81i04UQTtFxOXlz,NameResp_TEXT(61),a man riding a bike ,NameResp_TEXT,61,lamp,0
R_aflUaQ1v901DTZb,NameResp_TEXT(61),lamp in a room,NameResp_TEXT,61,lamp,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(61),"lamp, bookcase",NameResp_TEXT,61,lamp,0
R_9movxfJr3JHx4c5,NameResp_TEXT(61),house,NameResp_TEXT,61,lamp,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(61),skyscraper,NameResp_TEXT,61,lamp,0
R_7Os34FuyUOKUtAV,NameResp_TEXT(61),tree,NameResp_TEXT,61,lamp,0
R_6tIMcOQsORkQnuB,NameResp_TEXT(61),a tall building,NameResp_TEXT,61,lamp,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(61),Venice,NameResp_TEXT,61,lamp,0
R_cAPsFbVcU6FKEpT,NameResp_TEXT(61),highrise apartments,NameResp_TEXT,61,lamp,0
R_cO0dBs5ofX0BOpT,NameResp_TEXT(61),building,NameResp_TEXT,61,lamp,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(61),buildings,NameResp_TEXT,61,lamp,0
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(61),"A room with a lamp, shelving, and door with a window on the left side of the photo",NameResp_TEXT,61,lamp,0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(61),,NameResp_TEXT,61,lamp,0
R_9KSFfd62afsuieF,NameResp_TEXT(61),living room,NameResp_TEXT,61,lamp,0
